Enhancer	Target_gene
TE_13571	GDF15
TE_13506	DDX39A
TE_13817	SAE1
TE_13859	SPHK2
TE_13859	SPACA4
TE_13859	RPL18
TE_13859	FAM83E
TE_13368	FEM1A
TE_13575	LSM4
TE_13371	TICAM1
TE_13382	DUS3L
TE_13382	PRR22
TE_13603	POP4
TE_13368	PLIN3
TE_13394	SLC25A23
TE_13394	CRB3
SE_353	AMH
SE_353	MIR4321
SE_353	JSRP1
TE_13862	ZNF114
TE_13541	EPS15L1
TE_13308	SCAMP4
TE_13308	ADAT3
SE_363	SIRT2
SE_363	NFKBIB
TE_13321	BTBD2
TE_13383	DUS3L
TE_13383	PRR22
TE_13539	TPM4
TE_13539	LINC01855
TE_13815	STRN4
TE_13815	FKRP
TE_13468	SMARCA4
TE_13852	SPHK2
TE_13852	CA11
TE_13852	SEC1P
TE_13852	DBP
TE_13412	PEX11G
TE_13412	MCOLN1
TE_13412	TEX45
TE_13412	ZNF358
TE_13467	QTRT1
TE_13368	TICAM1
TE_13468	QTRT1
SE_353	C19orf71
SE_353	MFSD12
TE_13829	C5AR2
TE_13829	DHX34
TE_13906	LSM4
TE_13866	GDF1
TE_13866	CERS1
TE_13712	AXL
TE_13819	C5AR2
TE_13819	DHX34
SE_356	CHERP
TE_13559	NIBAN3
TE_13559	PGLS
TE_13559	LOC100507551
TE_13298	ABCA7
TE_13298	CNN2
TE_13298	RNU6-1
TE_13298	RNU6-7
TE_13298	RNU6-8
TE_13298	RNU6-9
TE_13298	RNU6-2
TE_13298	TMEM259
TE_13340	RAB8A
TE_13694	SUPT5H
TE_13694	PLEKHG2
TE_13694	MIR4530
TE_13694	RPS16
TE_13694	ZFP36
TE_13475	FEM1A
SE_356	TSEN34
SE_356	MBOAT7
SE_356	RPS9
TE_13357	DAPK3
TE_13357	SNORD37
TE_13357	EEF2
TE_13357	MIR637
TE_13469	SMARCA4
SE_351	HCN2
SE_354	ZNF554
TE_13297	SBNO2
TE_13815	FBXO46
TE_13815	BHMG1
SE_354	GNA11
SE_363	C19orf47
SE_363	PLD3
SE_358	RAD23A
SE_358	DAND5
SE_358	SYCE2
SE_358	GADD45GIP1
SE_358	MIR5695
SE_358	FARSA-AS1
SE_358	MIR6515
SE_358	FARSA
SE_358	CALR
TE_13815	TMEM160
TE_13724	BCKDHA
TE_13724	EXOSC5
TE_13476	LDLR
TE_13476	LDLR-AS1
TE_13316	IZUMO4
TE_13316	MOB3A
TE_13297	R3HDM4
TE_13297	KISS1R
TE_13297	ARID3A
TE_13522	ZNF565
TE_13522	ZNF146
TE_13507	GIPC1
TE_13739	RABAC1
SE_365	TMEM150B
SE_358	HCN2
TE_13470	GET3
TE_13470	TRIR
TE_13470	TNPO2
TE_13874	RPL13A
TE_13874	FLT3LG
TE_13874	MIR150
TE_13874	RPS11
TE_13874	SNORD32A
TE_13874	SNORD33
TE_13874	SNORD34
TE_13874	SNORD35A
TE_13874	SNORD35B
TE_13570	SNORA68
TE_13570	RPL18A
TE_13570	SLC5A5
TE_13570	CCDC124
TE_13596	ZNF253
TE_13642	RAD23A
TE_13642	DAND5
TE_13642	SYCE2
TE_13642	GADD45GIP1
TE_13642	MIR5695
TE_13642	FARSA-AS1
TE_13642	MIR6515
TE_13642	FARSA
TE_13642	CALR
TE_13357	ATCAY
SE_356	KANK2
SE_356	LOC105372273
TE_13419	PEX11G
TE_13419	MCOLN1
TE_13419	TEX45
TE_13419	ZNF358
TE_13298	ARHGAP45
TE_13815	SAE1
TE_13297	EFNA2
TE_13297	CIRBP
TE_13297	MIDN
TE_13297	CIRBP-AS1
TE_13297	ATP5F1D
TE_13297	FAM174C
TE_13297	CBARP
TE_13423	SNAPC2
TE_13423	LYPLA2P2
TE_13423	LRRC8E
TE_13423	MAP2K7
TE_13423	TGFBR3L
TE_13423	CTXN1
TE_13470	KANK2
TE_13470	LOC105372273
TE_13815	ZC3H4
TE_13638	LSM14A
TE_13543	LSM4
TE_13299	SBNO2
TE_13347	C19orf71
TE_13347	MFSD12
TE_13821	AP2S1
TE_13822	C5AR2
TE_13822	DHX34
TE_13438	LENG1
TE_13438	TMC4
SE_363	NR2F6
TE_13507	ZNF580
TE_13507	EPN1
TE_13507	ZNF581
TE_13507	U2AF2
TE_13507	CCDC106
TE_13469	SPC24
TE_13614	C19orf12
TE_13705	PRX
TE_13340	ZNF77
TE_13561	B3GNT3
SE_363	ZBTB7A
SE_358	FBXO46
SE_358	BHMG1
SE_364	RELB
TE_13371	DPP9
TE_13863	KCNA7
TE_13863	NTF4
TE_13863	SNRNP70
SE_638	CASC11
SE_638	MYC
SE_639	CASC11
SE_639	MYC
SE_638	RNF19A
SE_638	PLEC
SE_638	MIR661
SE_638	EXT1
SE_638	PTDSS1
SE_638	MTERF3
SE_638	FDFT1
SE_638	CYHR1
SE_638	PPP1R16A
SE_638	KIFC2
SE_638	FOXH1
SE_638	MIR10400
SE_638	ATAD2
SE_626	VDAC3
TE_28107	MIR3622A
TE_28107	MIR3622B
SE_638	MTDH
SE_638	RMDN1
SE_638	CPNE3
SE_638	ZBTB10
SE_638	MTUS1
TE_29143	CASC11
TE_29143	MYC
SE_626	KAT6A
SE_626	LOC105379393
TE_29254	PTK2
TE_28036	TNFRSF10B
TE_28036	LOC286059
TE_28036	LOC254896
SE_638	MCPH1-AS1
SE_638	AGPAT5
SE_639	FDFT1
TE_27874	PCM1
TE_28472	ASPH
TE_28472	MIR4470
SE_638	ZHX1
SE_638	ZHX1-C8orf76
TE_29107	TRIB1
TE_28075	ARHGAP39
SE_642	CASC11
SE_642	MYC
TE_27874	PPP1R3B
SE_639	GLI4
SE_614	SLC39A14
TE_27948	SFTPC
TE_27948	BMP1
TE_27948	LGI3
TE_28982	GPR20
SE_639	TRIB1
SE_624	TACC1
TE_28389	SOX17
SE_638	AZIN1
SE_638	AZIN1-AS1
TE_28040	TNFRSF10A
TE_28040	LOC389641
SE_626	POLB
SE_638	UBE2V2
SE_639	PLEKHA2
SE_638	RNF170
SE_638	MIR4469
SE_638	HOOK3
SE_639	TMEM65
TE_28199	LACTB2
TE_28199	XKR9
TE_28155	SNORA72
TE_28155	RPL30
SE_638	RAD21
SE_638	RAD21-AS1
SE_638	MIR3610
TE_28482	EIF3E
TE_28046	SLC25A37
SE_639	SLC39A14
TE_28016	PPP2R2A
TE_28983	TATDN1
TE_28983	NDUFB9
TE_29108	AGO2
TE_28790	LAPTM4B
SE_619	NUGGC
SE_619	ELP3
SE_610	ASH2L
TE_29256	PTK2
SE_638	PTK2
SE_638	EMC2
TE_28452	CLU
TE_28452	MIR6843
SE_629	SMIM19
SE_629	SLC20A2
SE_392	KCMF1
TE_15183	IL1A
TE_14237	STK25
TE_15183	IL1B
SE_389	TIA1
SE_389	MIR1285-2
SE_389	PCYOX1
TE_14643	CCT4
TE_14643	COMMD1
SE_412	HNRNPA3
SE_412	LOC105373759
SE_412	MIR4444-1
SE_412	MIR4444-2
TE_15979	SESTD1
TE_15809	SESTD1
TE_14958	RMND5A
TE_14958	RNF103-CHMP3
TE_14007	RRM2
TE_14039	E2F6
TE_14758	MSH6
TE_16142	CARF
TE_16142	WDR12
SE_367	KIDINS220
TE_16047	NAB1
TE_15182	CHCHD5
TE_15535	ORC2
SE_395	TIA1
SE_395	MIR1285-2
SE_395	PCYOX1
TE_14239	NFE2L2
TE_14239	MIR3128
TE_14143	AHSA2P
SE_383	CALM2
SE_393	TMEM150A
SE_393	USP39
SE_393	RNF181
SE_393	C2orf68
TE_14643	XPO1
TE_15758	NAGK
TE_14208	GTF3C2
SE_417	TTC30B
TE_14562	UGP2
SE_398	RNF149
SE_398	MIR5696
TE_14930	CAPG
TE_14930	SH2D6
TE_14641	PKDCC
SE_411	PPP1R7
SE_411	PASK
TE_16086	PARD3B
TE_14931	VAMP8
TE_14931	VAMP5
SE_395	IL1B
TE_14141	ROCK2
TE_15758	FAM117B
TE_16479	AGAP1
SE_368	CYS1
TE_14643	CLK1
TE_14148	FAM228B
TE_14148	TP53I3
TE_14148	SF3B6
TE_16430	PMS1
TE_16430	ORMDL1
TE_14243	CLIP4
TE_15179	HDAC4-AS1
TE_15179	HDAC4
TE_15004	TMEM177
TE_15953	ANKZF1
TE_15953	ZFAND2B
TE_15953	ABCB6
TE_15953	ATG9A
TE_14218	ADCY3
TE_14956	RANBP2
TE_16121	HDLBP
SE_399	GPD2
TE_16159	HSPD1
TE_16159	HSPE1-MOB4
TE_16159	HSPE1
SE_367	MBOAT2
TE_16250	PLCD4
TE_16047	PRKCE
TE_15899	GLS
TE_15604	PKP4
TE_15604	CCDC148
TE_15887	ITGAV
TE_14231	SESTD1
TE_14778	MCFD2
TE_14778	TTC7A
SE_382	RPS7
TE_14862	RTKN
TE_16404	ACSL3
TE_8760	REM2
TE_8760	LRP10
SE_223	PCNX1
SE_231	MOK
SE_223	SLC39A9
SE_223	ERH
TE_9097	SLIRP
TE_9097	ALKBH1
TE_9384	COA8
TE_9384	BAG5
TE_9388	XRCC3
TE_9388	ZFYVE21
TE_9268	ITPK1
TE_9045	PTGR2
SE_221	HIF1A
SE_221	HIF1A-AS1
SE_231	RCOR1
SE_223	SIPA1L1
TE_8451	DHRS4L2
TE_9048	HEATR4
TE_9048	ACOT2
SE_218	LGALS3
TE_9332	LOC100507437
TE_9332	MTA1
TE_9293	BTBD7
TE_9293	UNC79
TE_8418	POLE2
TE_8418	KLHDC1
TE_8856	PCNX4
TE_8885	L3HYPDH
TE_8885	JKAMP
TE_8948	DCAF5
TE_9376	RDH11
TE_9376	RDH12
SE_223	RDH11
SE_223	RDH12
SE_214	POLE2
SE_214	KLHDC1
TE_9067	TMED10
TE_8443	CEBPE
TE_8908	MAP3K9
SE_223	ACTN1
SE_223	ACTN1-AS1
TE_8552	CFL2
TE_8947	SUSD6
TE_8764	LGALS3
SE_223	EFCAB11
SE_223	TDP1
TE_8825	L3HYPDH
TE_8825	JKAMP
SE_223	LINC01303
SE_223	FLJ22447
TE_8692	PYGL
TE_9331	YY1
TE_8674	DNAAF2
TE_8674	MGAT2
TE_8674	RPL36AL
SE_223	LINC00638
TE_8418	GMPR2
TE_8418	NEDD8-MDP1
TE_8418	TINF2
TE_8418	NEDD8
SE_221	PSMA3
TE_8552	SPTSSA
SE_212	PPP2R3C
SE_212	PRORP
TE_8856	LINC01303
TE_8856	FLJ22447
SE_223	HIF1A
SE_223	HIF1A-AS1
TE_8442	XRCC3
TE_8442	ZFYVE21
TE_8776	HIF1A
TE_8776	HIF1A-AS1
TE_9334	YY1
SE_233	BEGAIN
SE_223	XRCC3
SE_223	ZFYVE21
TE_9376	RCOR1
TE_8417	ZNF219
TE_8417	TMEM253
TE_8628	NGDN
TE_8501	DTD2
TE_11908	LRRC37A3
TE_11866	IFI35
TE_11866	RPL27
TE_11936	ITGB3
SE_321	VMP1
SE_321	PTRH2
TE_11371	CRK
SE_314	MIR6783
SE_299	MIR6777
SE_299	MIR33B
SE_299	SREBF1
SE_314	ACBD4
SE_314	PLCD3
TE_11866	VAT1
TE_11866	RND2
TE_12445	SLC16A3
TE_12445	MIR6787
TE_11868	LINC00910
TE_11868	ARL4D
TE_11578	LOC79999
TE_11578	LOC388436
TE_11849	DNAJC7
TE_11849	NKIRAS2
TE_11685	SUZ12
TE_12182	DDX5
TE_12182	MIR3064
TE_12182	MIR5047
TE_12182	POLG2
TE_12182	CEP95
SE_330	PGS1
SE_330	LOC101928674
SE_330	SOCS3
SE_312	KANSL1
SE_312	KANSL1-AS1
TE_11851	GHDC
TE_11851	HCRT
TE_11866	CCDC200
TE_11702	MIR4725
TE_11702	MIR365B
TE_11702	MIR193A
SE_326	LUC7L3
TE_12366	SCARNA16
TE_12366	MIR6516
TE_12366	SEC14L1
TE_12366	SNHG20
TE_11885	HROB
TE_12187	PLEKHM1
SE_314	KIF18B
TE_12230	BPTF
TE_11798	CACNB1
TE_11798	RPL19
TE_11815	BORCS6
TE_11815	AURKB
TE_11815	MIR4521
SE_326	PSMD12
TE_11866	LINC00910
TE_11866	ARL4D
SE_321	RPS6KB1
SE_321	TUBD1
TE_11818	TNS4
SE_308	P3H4
SE_308	FKBP10
TE_11398	METTL16
SE_313	CCDC200
TE_12385	PGS1
TE_12385	LOC101928674
TE_12385	SOCS3
TE_11557	DRG2
SE_332	TIMP2
TE_11815	PSMD3
TE_12320	ATP5PD
TE_12320	KCTD2
SE_298	MED9
TE_11849	IFI35
TE_11849	RPL27
TE_12447	SECTM1
TE_11371	BHLHA9
TE_11371	TRARG1
SE_326	PITPNC1
TE_11851	STAT5B
TE_12326	ARMC7
TE_12248	MAP2K6
TE_11936	MRPL45
SE_300	MIR6777
SE_300	MIR33B
SE_300	SREBF1
TE_12447	FOXK2
TE_11398	ELP5
TE_11398	ACADVL
TE_11398	DLG4
TE_11398	CTDNEP1
TE_11398	CLDN7
TE_11398	MIR324
TE_11398	DVL2
TE_11398	PHF23
TE_11398	GABARAP
TE_11667	NSRP1
TE_11667	MIR3184
TE_11667	MIR423
TE_11693	RNF135
TE_11693	DPRXP4
TE_12209	BHLHA9
TE_12209	TRARG1
SE_306	GJD3
TE_11661	NUFIP2
TE_12035	TOM1L1
TE_11901	EFTUD2
TE_11901	FAM187A
TE_11901	CCDC103
TE_11901	GFAP
SE_303	PGS1
SE_303	LOC101928674
SE_303	SOCS3
SE_305	RARA
SE_299	TOP3A
SE_299	SMCR8
TE_11578	MPRIP
TE_12439	ARHGDIA
TE_12439	P4HB
TE_12383	TK1
TE_12383	AFMID
SE_314	EFTUD2
SE_314	FAM187A
SE_314	CCDC103
SE_314	GFAP
TE_12113	BORCS6
TE_12113	AURKB
TE_12113	MIR4521
TE_11920	NSFP1
TE_11920	NSF
TE_11876	P3H4
TE_11876	FKBP10
TE_12384	PGS1
TE_12384	LOC101928674
TE_12384	SOCS3
TE_11815	IGFBP4
TE_11371	LOC105371485
TE_11371	DPH1
TE_11371	MIR132
TE_11371	HIC1
TE_11371	OVCA2
TE_11371	MIR212
TE_11371	RTN4RL1
TE_12083	FAM222B
TE_12350	PRPSAP1
TE_12176	UTP6
TE_11632	TMEM97
TE_12450	CCDC57
TE_11372	BHLHA9
TE_11372	TRARG1
TE_12230	LRRC37A3
TE_11773	NPEPPS
SE_329	ITGB4
SE_305	GJD3
TE_11580	AIPL1
TE_11580	PIMREG
TE_11901	USP22
TE_12449	WDR45B
TE_12072	PRKAR1A
TE_11815	STAT5B
TE_12351	MFSD11
TE_12351	METTL23
TE_12351	SRSF2
TE_12351	JMJD6
TE_12351	MIR636
TE_11568	FOXO3B
TE_11568	ZNF286B
TE_11599	USP22
TE_11798	FLOT2
TE_11798	DHRS13
TE_11893	KIF18B
TE_11660	PROCA1
TE_11660	TLCD1
TE_11660	RAB34
TE_11660	SNORD42B
TE_11660	SNORD4A
TE_11660	SNORD42A
TE_11660	SNORD4B
TE_11660	RPL23A
TE_11660	TRAF4
TE_11660	NEK8
TE_12450	CSNK1D
TE_12058	ARHGDIA
TE_12058	P4HB
SE_297	FLCN
SE_318	TP53I13
SE_318	ABHD15
TE_12385	CBX4
TE_11398	TNS4
TE_11475	VAMP2
TE_11475	MIR6883
TE_11475	PER1
TE_11371	BRCA1
TE_11371	NBR2
TE_12338	WBP2
TE_12338	UNC13D
TE_11851	NAGLU
SE_295	MFSD11
SE_295	METTL23
SE_295	SRSF2
SE_295	JMJD6
SE_295	MIR636
TE_11559	DRG2
TE_12083	CUEDC1
TE_11685	TEFM
SE_297	PDK2
TE_11901	KIF18B
SE_329	CDC42EP4
TE_11781	SRCIN1
TE_12182	CASKIN2
TE_12182	LLGL2
TE_12182	TSEN54
TE_12327	MYO15B
SE_311	DNAJC7
SE_311	NKIRAS2
SE_314	NMT1
SE_314	DCAKD
TE_11773	MRPL45
TE_12144	METTL2A
TE_11894	GJC1
TE_12225	COIL
TE_12352	RHBDF2
TE_11817	CDC6
TE_11901	MIR6783
TE_11812	MSL1
TE_11431	GGT6
TE_11431	MYBBP1A
SE_309	DNAJC7
SE_309	NKIRAS2
SE_299	DHRS11
SE_299	MRM1
TE_11527	ZNF286A
TE_11818	RARA
TE_12366	SEPTIN9
TE_12366	SEPTIN9-DT
SE_315	PLEKHM1
TE_11773	ERAL1
TE_11773	MIR144
TE_11773	MIR451A
TE_11773	MIR451B
TE_11773	MIR4732
SE_328	FAM104A
SE_328	C17orf80
TE_11431	SLC25A11
TE_11431	ENO3
TE_11431	RNF167
TE_11431	PFN1
TE_11431	GP1BA
TE_12187	INTS2
SE_305	WIPF2
TE_12439	GCGR
TE_12439	PDE6G
TE_12439	OXLD1
TE_12439	CCDC137
TE_12347	UBALD2
TE_11851	STAT3
SE_305	TNS4
TE_11615	TMEM11
SE_330	LASP1
TE_12099	PRR11
TE_12099	MIR301A
TE_12099	SKA2
TE_11757	NUP88
TE_11757	RPAIN
TE_11868	CFAP97D1
TE_11868	DUSP3
TE_12393	LGALS3BP
SE_294	TTC19
SE_294	ZSWIM7
SE_326	TTYH2
SE_326	RPL38
SE_326	MGC16275
TE_12450	SECTM1
TE_12182	DCAF7
SE_321	KIF18B
TE_11480	BORCS6
TE_11480	AURKB
TE_11480	MIR4521
TE_11431	ZMYND15
TE_11431	CXCL16
TE_11431	MED11
TE_12435	ACTG1
TE_12435	FSCN2
SE_297	FAM222B
TE_11866	SLC9A3R1
TE_11866	MIR3615
TE_12072	TNS4
TE_11901	HEXIM2
TE_11901	LOC105371795
TE_12163	TACO1
SE_334	CSNK1D
TE_11999	LUC7L3
TE_11470	LOC100996842
TE_11470	CD68
TE_11470	TNFSF13
TE_11470	TNFSF12
TE_11470	SENP3-EIF4A1
TE_11470	SNORA48
TE_11470	SNORD10
TE_11470	SNORA67
TE_11470	MPDU1
TE_11470	EIF4A1
TE_11470	TNFSF12-TNFSF13
TE_11470	SENP3
TE_11470	SOX15
TE_24467	HLA-A
TE_24562	ZNF76
SE_564	HLA-E
TE_24667	LOC401261
SE_566	MTCH1
SE_564	PPP1R18
SE_564	NRM
TE_24591	SRSF3
TE_24452	TRIM27
TE_24465	HLA-A
TE_25368	TRAF3IP2
TE_24492	MICB
TE_24492	MICB-DT
SE_566	PI16
SE_580	DYNLT1
SE_580	SYTL3
TE_24479	ABCF1
TE_24440	H2BC17
TE_24440	H2AC17
TE_24440	H3C12
TE_24132	SLC35B3
TE_24132	LOC100506207
TE_24978	KHDC1
SE_580	PDE7B
SE_574	CGAS
SE_574	MTO1
TE_25437	NUS1
TE_25437	LOC101927919
SE_580	ZBTB2
TE_24492	HCG4B
TE_24410	H4C5
TE_24410	H4C4
TE_24410	H2AC7
TE_24410	H3C4
TE_24410	H2BC6
TE_24410	H2BC7
TE_24805	H3C8
TE_24805	H2BC10
TE_24500	SNORD48
TE_24500	SNORD52
TE_24500	SNHG32
TE_24500	HSPA1B
TE_25870	SYNJ2
TE_25667	AHI1
TE_25667	LINC00271
TE_24683	DLK2
TE_24439	H2AC15
TE_24439	H2AC13
TE_24439	H2BC14
TE_24439	H2BC15
TE_24439	H2BC13
TE_24439	H2AC14
TE_24439	H4C11
TE_24439	H3C10
TE_24439	H4C12
TE_25606	STX7
TE_25332	BTN2A1
TE_24578	MAPK13
TE_25665	BCLAF1
TE_25029	H4C2
TE_25029	H2AC4
TE_25029	H4C1
TE_25029	H3C1
TE_25029	H1-1
TE_25029	H3C2
TE_25293	MTRES1
TE_25764	FGFR1OP
TE_25764	MIR3939
TE_24456	TRIM27
TE_24253	RPS6KA2
TE_24430	ZNF184
SE_551	KIF13A
TE_25543	ZBTB24
TE_24524	MPIG6B
TE_24524	DDAH2
TE_24524	MSH5
TE_24524	CLIC1
TE_24524	LY6G6C
TE_24524	MSH5-SAPCD1
SE_572	DEK
TE_25119	CASP8AP2
TE_25119	MDN1
TE_24683	GTPBP2
TE_24683	RSPH9
TE_24683	MAD2L1BP
TE_24640	HSP90AB1
TE_24640	TMEM151B
TE_24640	SLC35B2
TE_24640	MIR4647
TE_24640	NFKBIE
TE_25759	HIVEP2
TE_24543	RPS10
TE_24543	RPS10-NUDT3
SE_580	TDP2
SE_580	ACOT13
TE_24399	H4C2
TE_24399	H2AC4
TE_24399	H4C1
TE_24399	H3C1
TE_24399	H1-1
TE_24399	H3C2
SE_580	MTRF1L
SE_580	OGFRL1
TE_24694	ZNF451-AS1
TE_24694	BAG2
TE_24410	H1-4
TE_24410	H2BC5
TE_24550	SNRPC
SE_580	DST-AS1
SE_580	DST
TE_24472	HLA-H
TE_25570	SLC25A27
TE_25570	CYP39A1
TE_24486	VARS2
TE_24486	GTF2H4
SE_580	AKIRIN2
TE_24791	PDE10A
SE_580	LCA5
TE_25667	BCLAF1
SE_550	LINC01600
SE_550	LINC02521
TE_24806	ELOVL5
TE_24599	MTCH1
TE_25992	DNPH1
TE_25357	GTF3C6
SE_573	SLC17A5
TE_25660	AHI1
TE_25660	LINC00271
SE_580	BRD2
TE_24399	SRSF3
SE_553	COX7A2
TE_25696	TNFAIP3
TE_25696	WAKMAR2
TE_24949	CGAS
TE_24949	MTO1
TE_24597	RSPO3
TE_24083	IBTK
TE_25843	H2BC4
TE_25843	H2AC6
TE_25854	LOC115308161
TE_25854	ARID1B
TE_25854	MIR4466
SE_580	SLC22A3
TE_24087	TUBB2A
SE_110	PRDX3
TE_3477	FAM25C
TE_3477	FAM25G
TE_3477	ANXA8
SE_94	PSAP
TE_3736	SPOCK2
TE_4129	KAZALD1
TE_3713	SAR1A
SE_93	PSAP
TE_3827	RPS24
TE_3827	POLR3A
TE_3447	ZNF487
TE_3766	ZSWIM8
TE_3766	CHCHD1
TE_3766	FUT11
SE_97	ZNF503-AS2
SE_97	LOC101929234
SE_97	ZNF503
SE_95	ASCC1
SE_95	ANAPC16
SE_97	MYPN
SE_95	DNAJB12
TE_3191	BMS1
TE_4129	PDCD4-AS1
TE_4129	PDCD4
TE_3910	BMS1P4
TE_3910	GLUD1P3
TE_3910	SEC24C
TE_3910	BMS1P4-AGAP5
TE_3649	SEPHS1
TE_3398	HNRNPF
TE_4179	TAF5
SE_94	ZMIZ1
SE_94	ZMIZ1-AS1
TE_3761	ZSWIM8
TE_3761	CHCHD1
TE_3761	FUT11
TE_4268	TIAL1
TE_3678	DNAJC12
SE_94	ASCC1
SE_94	ANAPC16
TE_3444	ZNF487
TE_3629	HERC4
TE_3737	DDX21
TE_4425	TIAL1
TE_3113	CAMK1D
TE_3065	EPC1
TE_3445	HNRNPF
TE_4115	SLK
TE_3014	HNRNPH3
TE_3014	PBLD
SE_104	TIAL1
TE_3649	JMJD1C
TE_3649	REEP3
SE_97	AP3M1
SE_97	ADK
TE_3747	AVPI1
TE_3746	CHST3
SE_109	SHOC2
SE_109	BBIP1
TE_4156	ARMH3
TE_4156	HPS6
SE_94	ZSWIM8
SE_94	CHCHD1
SE_94	FUT11
TE_3713	LRRC20
TE_4404	MYPN
TE_4014	EXOC6
TE_4168	NT5C2
TE_3748	NUDT13
TE_3748	P4HA1
SE_109	ARHGAP19-SLIT1
SE_109	ARHGAP19
TE_3405	ABI1
TE_4265	ZCCHC24
SE_91	MYPN
TE_3925	ZDHHC16
TE_3925	EXOSC1
TE_3462	BMS1P2
TE_3462	BMS1P2-AGAP9
TE_4404	MSRB2
TE_4175	IKZF5
TE_4175	ACADSB
TE_3775	VCL
SE_109	TCF7L2
TE_3766	MMS19
TE_3766	UBTD1
TE_3827	NOLC1
TE_6189	AEBP2
TE_6077	DDX11-AS1
TE_6077	DDX11
TE_6189	MGST1
TE_6189	KRT7
SE_192	COQ5
SE_192	RNF10
TE_6555	KRT8
TE_6555	KRT18
TE_7447	C12orf65
TE_7447	MPHOSPH9
SE_180	XPOT
TE_6189	PUS1
TE_7273	GPN3
TE_7273	ARPC3
TE_7273	FAM216A
SE_156	LTBR
SE_156	SCNN1A
SE_174	KRT7-AS
SE_174	KRT87P
TE_6189	C1RL
TE_6189	C1RL-AS1
TE_6189	PPHLN1
TE_6189	MIR7851
TE_6189	ZCRB1
SE_172	ATF1
SE_178	SP7
TE_6189	EIF4B
TE_6073	DDX11-AS1
TE_6073	DDX11
TE_6556	EIF4B
TE_6189	TUBA1B
TE_6189	MIR614
TE_6189	WNK1
TE_6189	FKBP4
TE_6189	DGKA
TE_6189	PYM1
TE_6005	PDE3A
TE_6064	M6PR
TE_6064	KLRG1
SE_168	LIMA1
TE_6314	FLJ13224
TE_6314	SINHCAF
TE_6484	WNT10B
TE_6484	ARF3
TE_6484	WNT1
TE_6484	TUBA1B
TE_7275	ANAPC7
TE_6189	ARL6IP4
TE_6189	OGFOD2
TE_6189	ABCB9
TE_6189	SRSF9
TE_6189	DYNLL1
TE_7297	TMEM116
TE_7297	ERP29
TE_6189	DDX11-AS1
TE_6189	DDX11
SE_172	DIP2B
SE_177	MIR9898
SE_177	KRT8
TE_7415	RHOF
TE_7415	LINC01089
TE_7415	SETD1B
TE_6578	SCAT2
TE_6578	CBX5
TE_6605	PTGES3
TE_7514	RSRC2
TE_7514	KNTC1
TE_6693	XPOT
TE_6189	LOC105369691
TE_6189	ETNK1
TE_7290	PHETA1
TE_6189	RASSF3
TE_7335	GAS2L3
TE_7271	ATP2A2
SE_173	SLC11A2
TE_7290	EID3
TE_6554	EIF4B
TE_6644	PFDN5
TE_6644	C12orf10
TE_6144	PRR13
TE_6144	PCBP2
TE_6144	PCBP2-OT1
TE_6423	RIMKLB
TE_7290	TMEM263
TE_6189	RAD51AP1
TE_6189	C12orf4
TE_6033	TNFRSF1A
TE_6605	BAZ2A
TE_6605	SNORD59B
TE_6605	SNORD59A
TE_6605	ATP5F1B
TE_6190	SLC38A2
SE_171	COX14
SE_171	GPD1
TE_5991	TEAD4
TE_7290	TXNRD1
TE_6328	ATP2A2
TE_7275	TXNRD1
TE_6595	SUOX
TE_6595	IKZF4
TE_7441	C12orf65
TE_7441	MPHOSPH9
SE_178	PRR13
SE_178	PCBP2
SE_178	PCBP2-OT1
TE_6189	ATF7IP
TE_6431	CORO1C
SE_161	CREBL2
TE_6338	DNM1L
TE_7189	TXNRD1
SE_161	APOLD1
SE_161	CDKN1B
TE_6189	SP1
SE_176	KRT7
TE_7432	VPS33A
TE_7315	IQCD
TE_7315	TPCN1
TE_6757	APAF1
TE_6757	IKBIP
TE_7273	ATP2A2
TE_6509	COX14
TE_6509	GPD1
TE_7334	PARPBP
TE_7334	NUP37
TE_6333	MGST1
TE_6129	PTMS
TE_6129	LAG3
SE_180	TXNRD1
TE_6603	COQ10A
TE_6603	ANKRD52
TE_7447	GTF2H3
TE_7447	EIF2B1
TE_7270	TCHP
SE_177	EIF4B
TE_6189	FLJ13224
TE_6189	SINHCAF
SE_177	SPRYD3
SE_163	SRSF9
SE_163	DYNLL1
TE_7143	TMPO-AS1
TE_7143	TMPO
TE_6189	RASSF8-AS1
TE_6189	RASSF8
SE_173	TUBA1C
SE_168	SLC38A2
TE_6484	LMBR1L
SE_189	GNPTAB
TE_6539	OR7E47P
TE_6539	SMIM41
TE_6539	ATG101
TE_7187	TXNRD1
TE_6189	DERA
TE_6189	LPAR5
TE_6506	COX14
TE_6506	GPD1
TE_7188	NUAK1
TE_6584	RAB21
TE_6431	SLC48A1
TE_6603	BAZ2A
TE_6603	SNORD59B
TE_6603	SNORD59A
TE_6603	ATP5F1B
TE_6189	CS
TE_6431	SLC38A2
TE_5991	M6PR
TE_5991	KLRG1
TE_6130	EMP1
TE_7273	UNC119B
TE_7413	DDX11-AS1
TE_7413	DDX11
TE_6189	GNB3
TE_6189	GPR162
TE_6189	P3H3
TE_6189	CSAD
TE_6189	ZNF740
TE_6189	RARG
SE_193	COQ5
SE_193	RNF10
SE_185	MYL6
SE_185	MYL6B
TE_6757	CPSF6
TE_7334	PRKAB1
TE_6489	MCRS1
TE_6189	SCARB1
