Enhancer	Target_gene
SE_109	KCNK7
SE_109	EHBP1L1
SE_109	ZNRD2
SE_109	ZNRD2-AS1
TE_4103	SLC43A1
TE_4821	ST3GAL4
TE_4821	GSEC
SE_109	LTBP3
SE_109	POLA2
SE_110	CHKA
TE_3924	CSTF3-DT
TE_3924	CSTF3
TE_4165	COX8A
SE_109	SCYL1
TE_4161	SPINDOC
TE_4071	DGKZ
TE_4166	MARK2
SE_109	PGGHG
SE_109	NLRP6
SE_109	IFITM5
SE_109	CORO1B
SE_109	PTPRCAP
SE_109	RPS6KB2
SE_109	CABP4
SE_109	CARNS1
SE_109	GPR152
TE_4200	C11orf80
SE_109	KAT5
SE_109	RNASEH2C
TE_4163	COX8A
TE_4196	NPAS4
TE_4818	HYLS1
TE_4114	FAM111B
TE_3853	SNORD14A
TE_3853	SNORD14B
TE_3853	RPS13
TE_3669	PNPLA2
TE_3669	CD151
TE_3669	SLC25A22
TE_3669	PIDD1
TE_3669	SNORA52
TE_3669	CRACR2B
TE_3669	RPLP2
TE_3669	CEND1
TE_3669	POLR2L
TE_3669	TSPAN4
TE_3669	PANO1
SE_109	TALDO1
TE_4070	AMBRA1
SE_100	LINC00678
TE_4103	P2RX3
TE_4103	TNKS1BP1
TE_4103	SSRP1
TE_3854	CYB561A3
TE_3854	TMEM138
TE_4163	TCIRG1
TE_4163	NDUFS8
TE_4163	MIR7113
TE_4163	MIR4691
TE_4163	MIR6753
TE_4321	MRPL48
TE_3670	PNPLA2
TE_3670	CD151
TE_3670	SLC25A22
TE_3670	PIDD1
TE_3670	SNORA52
TE_3670	CRACR2B
TE_3670	RPLP2
TE_3670	CEND1
TE_3670	POLR2L
TE_3670	TSPAN4
TE_3670	PANO1
SE_109	LBHD1
SE_109	C11orf98
SE_109	SNORA57
SE_109	UBXN1
SE_109	CSKMT
SE_109	UQCC3
SE_107	TM7SF2
SE_107	MIR6751
SE_107	MRPL49
SE_107	ZNHIT2
SE_107	FAU
TE_3813	PACSIN3
TE_3813	MIR6745
TE_3813	ARFGAP2
TE_4198	C11orf80
TE_4046	TP53I11
SE_109	PCSK7
SE_109	RNF214
TE_4682	PLEKHA7
SE_107	BATF2
SE_108	RELA
SE_103	COMMD9
SE_103	PRR5L
TE_4103	DDB2
TE_3969	NAT10
TE_4146	MIR3654
TE_4146	AHNAK
SE_113	AAMDC
SE_113	RSF1
TE_3831	MRPL16
TE_4361	ACER3
TE_4167	RTN3
TE_4167	ATL3
TE_3765	SRPRA
TE_3765	FOXRED1
TE_3765	TIRAP
TE_4276	RBM4B
SE_116	TMEM134
SE_116	CABP4
SE_116	GPR152
TE_4100	QSER1
TE_4823	CHEK1
TE_3854	SNORD14A
TE_3854	SNORD14B
TE_3854	RPS13
TE_4722	SLC37A4
TE_4103	NAP1L4
TE_4844	ARL14EP
SE_100	PLEKHA7
TE_4163	NAA40
SE_117	TIMM10
SE_109	CD81-AS1
SE_109	CD81
TE_3924	QSER1
TE_4166	KCNK4
TE_4166	GPR137
TE_4166	PRDX5
TE_4166	BAD
TE_4166	ESRRA
TE_4166	TRMT112
TE_4166	KCNK4-TEX40
TE_4166	CATSPERZ
TE_4820	CDON
TE_4901	KBTBD3
TE_4901	AASDHPPT
TE_4276	FUT4
TE_4228	KMT5B
TE_4103	CYB5R2
TE_4734	DDB2
TE_4044	GALNT18
TE_4719	CBL
TE_4722	DDX6
SE_107	POLA2
TE_3813	MADD
TE_3813	NR1H3
TE_3813	ACP2
TE_3813	MADD-AS1
SE_109	MUS81
SE_109	EFEMP2
SE_109	CFL1
SE_109	CTSW
TE_3924	PLEKHA7
TE_4167	KCNK4
TE_4167	GPR137
TE_4167	PRDX5
TE_4167	BAD
TE_4167	ESRRA
TE_4167	TRMT112
TE_4167	KCNK4-TEX40
TE_4167	CATSPERZ
TE_4030	LINC00678
TE_4073	DGKZ
TE_4749	GRIK4
SE_109	HSD17B12
TE_4734	ARHGEF12
TE_3765	IPO7
SE_106	CORO1B
SE_106	PTPRCAP
SE_106	RPS6KB2
SE_106	CABP4
SE_106	CARNS1
SE_106	GPR152
TE_4468	C11orf54
TE_4468	TAF1D
TE_4468	SNORD6
TE_4468	SNORA1
TE_4468	SNORA8
TE_4468	SNORD5
TE_4468	SNORA18
TE_4468	MIR1304
TE_4468	SNORA40
TE_4165	FKBP2
TE_4165	PPP1R14B
TE_4165	DNAJC4
TE_4165	TRPT1
TE_4165	PLCB3
TE_4165	VEGFB
TE_4165	PPP1R14B-AS1
TE_4165	LOC114841035
TE_4165	NUDT22
TE_3890	FANCF
TE_4093	PTPRJ
SE_113	MTMR2
SE_113	DCUN1D5
TE_4200	RBM4B
TE_4224	CHKA
SE_109	RELA
TE_3970	PAK1
TE_4498	PAAF1
TE_4498	COA4
TE_4820	ST3GAL4
TE_4820	GSEC
SE_109	ATG16L2
TE_4352	BEST1
TE_3831	UEVLD
SE_109	LOC101927789
TE_4095	PHF21A
TE_4168	LOC100287896
TE_4168	LIPT2
TE_4230	TESMIN
TE_4165	STIP1
SE_107	CAPN1
SE_107	LOC728975
TE_3972	CSTF3-DT
TE_3972	CSTF3
TE_4864	PRDM10
TE_4864	LINC00167
TE_4942	GLB1L3
SE_109	CTNND1
SE_109	BTBD18
SE_109	GSTP1
TE_3924	AAMDC
TE_3924	RSF1
SE_109	IFITM2
SE_109	IFITM3
SE_109	IFITM1
TE_3853	TEAD1
SE_108	MADD
SE_108	NR1H3
SE_108	ACP2
SE_108	MADD-AS1
TE_4081	HIPK3
TE_3853	SOX6
TE_3853	C11orf58
SE_105	LARGE2
SE_105	PEX16
TE_4226	C11orf24
SE_109	FTH1
SE_109	MAP3K11
SE_109	PCNX3
TE_4187	CAPN1
TE_4187	LOC728975
TE_4165	PLAAT3
SE_107	DPF2
TE_4078	DDB2
TE_4093	NUP160
TE_3924	UEVLD
SE_109	MIR4690
SE_109	MIR4489
SE_109	SIPA1
TE_4161	MARK2
SE_104	ODF3
SE_104	MIR6743
SE_104	RIC8A
SE_104	BET1L
TE_4165	TRAPPC4
TE_4165	RPS25
TE_4133	MIR4488
TE_4133	LRRC10B
SE_100	XRRA1
SE_100	SPCS2
TE_4114	LOC283194
TE_4161	PLAAT3
TE_4423	FAM168A
TE_23057	TDRP
SE_452	ARHGEF10
SE_452	MIR596
TE_23056	TDRP
SE_458	ZHX1
SE_458	ZHX1-C8orf76
TE_23740	RBPMS
TE_23740	RBPMS-AS1
TE_23740	TERF1
TE_23720	PRDM14
TE_23951	AZIN1
TE_23951	AZIN1-AS1
SE_458	TERF1
SE_469	EEF1D
SE_469	TSTA3
SE_469	PYCR3
SE_469	TIGD5
TE_23951	UBR5
SE_469	TBC1D31
SE_458	EXT1
SE_469	UBR5
SE_469	FAM49B
SE_458	COX6C
TE_23951	TMEM64
SE_469	AZIN1
SE_469	AZIN1-AS1
TE_23188	FAM86B2
TE_23188	LOC100506990
SE_469	CASC11
SE_469	MYC
TE_23189	FAM86B2
TE_23189	LOC100506990
SE_469	RPL8
SE_469	ZNF34
SE_469	ZNF517
SE_469	MIR6850
SE_460	RBPMS
SE_460	RBPMS-AS1
TE_23056	ARHGEF10
TE_23056	MIR596
TE_24302	ZNF251
SE_469	SPAG1
SE_469	POLR2K
SE_469	FBXO43
TE_23454	SMIM19
TE_23454	SLC20A2
TE_24127	CASC11
TE_24127	MYC
TE_23449	ASH2L
SE_469	XKR6
SE_460	TACC1
SE_469	ASH2L
TE_24040	OXR1
SE_452	SLC20A2
SE_458	UNC5D
TE_23740	TCEA1
TE_23125	FAM85B
TE_23125	FAM86B3P
SE_469	ZNF7
SE_469	LOC100130027
TE_24294	SHARPIN
TE_24294	CYC1
TE_24294	MAF1
TE_24294	WDR97
TE_23057	ARHGEF10
TE_23057	MIR596
SE_460	TCEA1
TE_23125	AZIN1
TE_23125	AZIN1-AS1
TE_23740	EXT1
TE_23508	SMIM19
TE_23508	SLC20A2
SE_460	TMEM64
TE_23740	TMEM68
TE_23740	TGS1
TE_23951	LAPTM4B
SE_469	ZHX1
SE_469	ZHX1-C8orf76
SE_458	RPS20
SE_458	SNORD54
SE_458	CERNA3
SE_458	HMBOX1
SE_458	INTS9
SE_460	ZC3H3
SE_460	NAPRT
SE_460	GSDMD
SE_460	LOC100310756
SE_460	MROH6
TE_24141	GPAA1
TE_24141	MIR6847
TE_24141	EXOSC4
SE_461	TERF1
SE_469	HGH1
SE_469	MROH1
TE_23749	TERF1
SE_469	PLAG1
SE_469	CHCHD7
TE_23952	UBR5
SE_469	MTDH
SE_469	ENY2
SE_469	NUDCD1
TE_24093	PHF20L1
TE_23378	RBPMS
TE_23378	RBPMS-AS1
SE_459	PPP2CB
TE_23600	RAB11FIP1
SE_458	TMEM64
TE_23951	TAF2
TE_24229	CHRAC1
TE_23142	FDFT1
TE_23449	ADRB3
SE_458	AP3M2
TE_23458	TACC1
TE_23600	CHRAC1
SE_458	LEPROTL1
TE_24126	TOP1MT
SE_458	GTF2E2
SE_458	FDFT1
SE_458	XKR6
SE_469	PABPC1
SE_469	RUNX1T1
SE_458	CCDC25
SE_458	ESCO2
TE_23597	LYN
TE_23951	PABPC1
SE_459	IMPA1P1
TE_23449	EIF4EBP1
TE_24229	AGO2
SE_460	EIF4EBP1
SE_458	SLC52A2
SE_458	TMEM249
SE_458	FBXL6
SE_458	EXTL3
SE_458	EXTL3-AS1
SE_469	MIR5194
TE_23500	GINS4
TE_23740	NKAIN3
TE_23327	PPP2R2A
TE_23600	PLAG1
TE_23600	CHCHD7
SE_469	ZNF707
SE_469	LINC02878
TE_23676	YWHAZ
TE_23740	FGFR1
TE_23951	RRM2B
TE_23951	UBR5-AS1
TE_24267	STAU2
SE_149	FAM124A
TE_6409	FOXO1
TE_6290	EXOSC8
TE_6290	ALG5
TE_6711	GPC6
TE_6410	SPRYD7
TE_6550	DGKH
TE_6538	PIBF1
TE_6538	DIS3
TE_6446	TPT1
TE_6446	SNORA31B
TE_6446	SNORA31
TE_6446	TPT1-AS1
TE_6410	VWA8-AS1
TE_6410	VWA8
TE_6549	SACS
SE_149	C13orf42
SE_146	SLC7A1
TE_6410	FOXO1
TE_6549	LOC101927248
TE_6549	SOX21
TE_6549	LOC112268114
TE_6549	SOX21-AS1
TE_6505	C13orf42
SE_149	RNASEH2B
SE_149	RNASEH2B-AS1
TE_6928	CDC16
TE_6928	MIR548AR
TE_6549	EFNB2
TE_6549	SLC25A15
TE_6505	WDFY2
TE_6833	EFNB2
TE_6287	FLT3
TE_6549	DIAPH3
TE_6287	LINC00543
TE_6549	LRCH1
TE_6800	GGACT
SE_254	TGIF1
TE_10967	AQP4
TE_10967	AQP4-AS1
TE_10915	SMAD7
SE_260	ZNF532
SE_260	ZCCHC2
TE_10874	PSTPIP2
TE_11173	ADNP2
TE_10874	HAUS1
TE_10874	ATP5F1A
SE_254	ESCO1
SE_260	DSEL
SE_260	LOC643542
SE_260	TNFRSF11A
SE_255	GACAT2
SE_255	MTCL1
SE_260	PHLPP1
SE_260	PSTPIP2
TE_10976	PTPN2
TE_10880	C18orf25
SE_255	TGIF1
TE_10537	IMPACT
TE_10916	SMAD7
TE_25798	JPX
TE_25798	GPM6B
TE_25747	FGD1
TE_25959	KLHL15
TE_25960	L1CAM
TE_25960	LCA10
TE_25836	SLC7A3
