Enhancer	Target_gene
SE_966	PTGES3L
SE_966	PTGES3L-AARSD1
SE_966	RUNDC1
SE_917	VPS53
TE_18908	ALDH3A2
TE_19349	ABI3
TE_19349	GNGT2
TE_19349	PHOSPHO1
TE_18511	ABR
TE_18640	VAMP2
TE_18640	MIR6883
TE_18640	PER1
TE_18653	BORCS6
TE_18653	AURKB
TE_18653	MIR4521
SE_985	LOC101927666
SE_985	DYNLL2
TE_19258	LOC105371789
TE_19258	HDAC5
SE_968	MEOX1
TE_19184	GRB7
TE_19184	MIR4728
TE_19184	MIEN1
TE_19184	ERBB2
TE_19184	PGAP3
TE_19937	SLC26A11
TE_19937	SGSH
TE_18514	ABR
TE_19841	RAB37
TE_18538	CLUH
TE_18538	MIR6776
TE_18538	LOC105371592
TE_19295	PIP4K2B
SE_1013	DNAH17-AS1
SE_918	CRK
TE_18514	SLC43A2
TE_19176	C17orf98
SE_917	PITPNA-AS1
SE_917	INPP5K
SE_976	IFI35
SE_976	RPL27
TE_19956	PDE6G
TE_19956	OXLD1
TE_19956	CCDC137
TE_19956	HGS
TE_19956	ARL16
TE_19956	MIR6786
TE_18523	MIR22HG
TE_18523	WDR81
TE_18523	MIR22
TE_18523	TLCD2
SE_985	USP36
TE_18865	NT5M
TE_19276	SPATA32
TE_19276	MAP3K14-AS1
TE_19349	FLJ40194
SE_917	PITPNA
TE_19324	SLC16A3
TE_19324	MIR6787
TE_19914	SLC26A11
TE_19914	SGSH
TE_19177	LINC02079
TE_19177	LRRC37A11P
TE_18929	SUZ12
SE_989	RGS9
TE_19286	PLEKHM1
TE_18523	SLC43A2
TE_19184	MED1
TE_19983	METRNL
SE_958	BORCS6
SE_958	AURKB
SE_958	MIR4521
TE_18505	TLCD3A
TE_19296	BCAS3
TE_18637	LOC100996842
TE_18637	CD68
TE_18637	TNFSF13
TE_18637	TNFSF12
TE_18637	SENP3-EIF4A1
TE_18637	SNORA48
TE_18637	SNORD10
TE_18637	SNORA67
TE_18637	MPDU1
TE_18637	EIF4A1
TE_18637	TNFSF12-TNFSF13
TE_18637	SENP3
TE_18637	SOX15
SE_917	BHLHA9
SE_917	TRARG1
SE_919	SERPINF1
TE_18628	ASGR1
SE_1012	TNRC6C
TE_19038	LRRC37B
SE_987	GDPD1
SE_987	SMG8
TE_19550	PRR11
TE_19550	MIR301A
TE_19550	SKA2
TE_18520	NLGN2
TE_18520	PLSCR3
TE_18520	TMEM256-PLSCR3
TE_18520	TNK1
TE_18520	TMEM256
SE_966	VAT1
SE_966	RND2
TE_18506	DBIL5P
TE_18506	GEMIN4
SE_942	LOC339260
TE_19714	C17orf58
TE_18508	NXN
SE_986	NT5C
SE_986	JPT1
TE_19524	LOC101927666
TE_19524	DYNLL2
SE_946	ELP5
SE_946	ACADVL
SE_946	DLG4
SE_946	CTDNEP1
SE_946	CLDN7
SE_946	MIR324
SE_946	DVL2
SE_946	PHF23
SE_946	GABARAP
TE_19861	SLC16A5
TE_19877	LUC7L3
TE_19877	QRICH2
TE_19297	AXIN2
SE_918	BHLHA9
SE_918	TRARG1
TE_19527	SRSF1
SE_976	KSR1
TE_19968	GPS1
TE_19968	RFNG
TE_19968	DUS1L
SE_985	SRSF1
TE_19286	ARHGAP27
TE_19106	UNC45B
TE_19106	NLE1
TE_19841	DNAI2
SE_965	VAT1
SE_965	RND2
SE_922	CLUH
SE_922	MIR6776
SE_922	LOC105371592
TE_19258	MPP2
TE_19258	FAM215A
SE_941	ARRB2
SE_941	PELP1
SE_941	LOC101559451
TE_19861	SRSF1
SE_1006	SCARNA16
SE_1006	MIR6516
SE_1006	SEC14L1
SE_1006	SNHG20
SE_988	METTL2A
SE_937	TOP3A
SE_937	SMCR8
TE_19308	CDC27
TE_18511	YWHAE
TE_19968	SNORD134
TE_19968	FASN
SE_941	SNORD134
SE_941	FASN
TE_19893	NFE2L1
TE_18545	MIR1253
TE_18545	CCDC92B
TE_18653	CTC1
TE_18653	PFAS
SE_918	ABR
TE_19286	PIGS
TE_19286	ALDOC
TE_18647	SLC25A35
TE_18647	RANGRF
SE_985	RAPGEFL1
SE_986	MRPS23
SE_962	DNAJC7
SE_962	NKIRAS2
TE_19233	DNAJC7
TE_19233	NKIRAS2
SE_945	P3H4
SE_945	FKBP10
SE_968	CFAP97D1
SE_968	DUSP3
TE_18518	SERPINF1
SE_937	PPM1D
TE_18865	RASD1
TE_19703	PSMD12
SE_939	SPAG7
SE_939	MIR6864
SE_939	MIR6865
TE_19877	EVPL
TE_18900	ALDH3A2
SE_1010	SEPTIN9
TE_19858	NT5C
TE_19858	JPT1
TE_18659	KRBA2
TE_18659	LOC100128288
TE_18659	RPL26
TE_19960	NPLOC4
SE_976	IGF2BP1
TE_18566	ALOX12
TE_19956	SEPTIN9
SE_985	PAFAH1B1
TE_18930	LINC02088
SE_1000	PRPSAP2
SE_985	FAM104A
SE_985	C17orf80
SE_1014	USP36
TE_18514	YWHAE
TE_19232	DNAJC7
TE_19232	NKIRAS2
TE_19641	KRBA2
TE_19641	LOC100128288
TE_19641	RPL26
TE_19916	PGS1
TE_19916	LOC101928674
TE_19916	SOCS3
SE_940	DRG2
TE_18869	DRG2
TE_18929	CCDC144CP
TE_19259	PPY
TE_19259	LINC01976
SE_982	LUC7L3
SE_976	TTLL6
SE_962	KCNH4
SE_962	GHDC
SE_962	HCRT
TE_19380	DCAF7
TE_19016	SUZ12
TE_19259	LOC105371789
TE_19259	HDAC5
TE_18581	PSMB6
TE_18581	VMO1
TE_18581	GLTPD2
TE_19176	ARL5C
SE_967	NBR1
SE_967	LOC101929767
TE_19233	DHX58
TE_19233	KAT2A
TE_19233	HSPB9
TE_18522	ERAL1
TE_18522	MIR144
TE_18522	MIR451A
TE_18522	MIR451B
TE_18522	MIR4732
TE_18538	LOC284009
SE_963	STAT3
TE_19937	SPHK1
TE_18646	BORCS6
TE_18646	AURKB
TE_18646	MIR4521
TE_19252	MPP2
TE_19252	FAM215A
TE_18634	ELP5
TE_18634	ACADVL
TE_18634	DLG4
TE_18634	CTDNEP1
TE_18634	CLDN7
TE_18634	MIR324
TE_18634	DVL2
TE_18634	PHF23
TE_18634	GABARAP
SE_985	LOC105371814
SE_985	UBE2Z
TE_19283	PLEKHM1
TE_19269	GRN
SE_922	MIR1253
SE_922	CCDC92B
TE_19269	GPATCH8
TE_19276	HIGD1B
SE_969	ITGA2B
SE_969	FAM171A2
TE_19694	HELZ
TE_19694	LOC101928021
TE_19967	ANAPC11
TE_19967	PCYT2
TE_19967	ARHGDIA
TE_19967	MAFG
TE_19967	MYADML2
TE_19967	SIRT7
TE_19967	PYCR1
TE_19967	NPB
TE_19967	P4HB
TE_19967	MAFG-DT
TE_19967	ALYREF
TE_18862	SMCR2
TE_18862	RAI1
TE_18841	ZNF287
SE_1014	SEPTIN9
SE_990	GIT1
SE_990	TP53I13
SE_990	ABHD15
SE_990	ANKRD13B
SE_917	GRB7
SE_917	MIR4728
SE_917	MIEN1
SE_917	ERBB2
SE_917	PGAP3
SE_1018	ANAPC11
SE_1018	PCYT2
SE_1018	ARHGDIA
SE_1018	MAFG
SE_1018	MYADML2
SE_1018	SIRT7
SE_1018	PYCR1
SE_1018	NPB
SE_1018	P4HB
SE_1018	MAFG-DT
SE_1018	ALYREF
SE_1018	TBC1D16
SE_985	VMP1
SE_985	PTRH2
TE_19228	P3H4
TE_19228	FKBP10
SE_1013	BIRC5
TE_19551	PRR11
TE_19551	MIR301A
TE_19551	SKA2
SE_985	FOXO3B
SE_985	ZNF286B
SE_917	ACSF2
SE_963	PSMC3IP
TE_18581	SPNS3
TE_19269	ASB16
TE_19350	FLJ40194
SE_938	MIR4738
SE_938	UNK
SE_938	H3-3B
TE_18514	PITPNA
TE_19300	MIR5089
TE_19300	RPRML
TE_18933	MSI2
SE_996	ARMC7
TE_18669	SNORD134
TE_18669	FASN
TE_19176	PLXDC1
TE_19711	NOL11
TE_18531	MIR22HG
TE_18531	WDR81
TE_18531	MIR22
TE_18531	TLCD2
TE_18510	TIMM22
SE_941	MFSD11
SE_941	METTL23
SE_941	SRSF2
SE_941	JMJD6
SE_941	MIR636
TE_19968	SECTM1
SE_976	ABI3
SE_976	GNGT2
SE_976	PHOSPHO1
TE_18880	SHMT1
TE_18589	C17orf107
TE_18589	CHRNE
SE_988	MRC2
SE_941	NLGN2
SE_941	PLSCR3
SE_941	TMEM256-PLSCR3
SE_941	TNK1
SE_941	TMEM256
TE_19270	NLGN2
TE_19270	PLSCR3
TE_19270	TMEM256-PLSCR3
TE_19270	TNK1
TE_19270	TMEM256
TE_18538	BRIP1
TE_19861	SUMO2
SE_917	GLOD4
SE_917	MRM3
TE_19273	ADAM11
TE_18589	ARRB2
TE_18589	PELP1
TE_18589	LOC101559451
SE_917	MTRNR2L1
TE_18532	SMCR2
TE_18532	RAI1
TE_19270	GPATCH8
SE_1018	GPS1
SE_1018	RFNG
SE_1018	DUS1L
SE_946	PROCA1
SE_946	TLCD1
SE_946	RAB34
SE_946	SNORD42B
SE_946	SNORD4A
SE_946	SNORD42A
SE_946	SNORD4B
SE_946	RPL23A
SE_946	TRAF4
SE_946	NEK8
SE_986	CUEDC1
TE_19681	LOC105371789
TE_19681	HDAC5
TE_18506	NXN
SE_956	MRC2
TE_19039	SDK2
TE_19877	UBALD2
SE_941	FLCN
TE_19296	LOC100287808
TE_19296	PSMB3
TE_19296	PCGF2
TE_19968	IGFBP4
SE_986	PROCA1
SE_986	TLCD1
SE_986	RAB34
SE_986	SNORD42B
SE_986	SNORD4A
SE_986	SNORD42A
SE_986	SNORD4B
SE_986	RPL23A
SE_986	TRAF4
SE_986	NEK8
TE_2321	NBPF15
TE_2	FAM87B
TE_2	LINC00115
TE_2	LINC01128
TE_185	PGD
SE_1	CFAP74
SE_34	CROCC
SE_55	C1orf232
SE_55	CNKSR1
SE_55	ZNF593
TE_4326	ZNF496
SE_1	NADK
TE_3907	TRIM17
TE_3907	MIR6742
TE_3907	H3-4
TE_3907	TRIM11
TE_591	A3GALT2
TE_799	PRDX1
TE_2387	ADAMTSL4-AS1
TE_2387	MCL1
SE_225	SRP9
SE_13	ENO1-AS1
SE_13	ENO1
TE_2075	WDR47
SE_166	SEMA4A
TE_2150	AKR7A2P1
SE_137	DNTTIP2
TE_2456	MTX1
TE_2456	THBS3
TE_2456	MUC1
TE_2456	GBA
TE_2456	MIR92B
TE_2456	GBAP1
TE_409	RPL11
SE_238	LOC646626
SE_238	BCL10
TE_199	FBXO44
TE_199	FBXO6
TE_199	FBXO2
SE_88	AKIRIN1
SE_49	RPL11
SE_61	SYTL1
TE_261	AGMAT
TE_2454	FDPS
TE_2454	PKLR
SE_166	NES
TE_2239	C1orf159
TE_3826	CNIH4
TE_406	LUZP1
TE_1	LOC100287497
TE_1	GTF2IP20
SE_62	SYTL1
SE_37	CROCCP2
TE_284	LOC102724562
TE_284	MST1L
SE_220	CENPF
TE_4294	FAM189B
TE_4294	SCAMP3
SE_1	ATAD3C
SE_168	CRABP2
SE_142	PTGFRN
SE_88	NDUFS5
SE_49	LYPLA2
SE_49	GALE
TE_116	KLHL21
TE_1416	CHTOP
TE_1416	S100A1
TE_1416	S100A13
SE_44	AKR7L
SE_110	TTC4
SE_73	ZNF362
SE_199	SNORA70H
SE_199	RNPEP
TE_2148	AKR7A2P1
SE_88	RHBDL2
SE_13	LOC729970
SE_13	CNN3
TE_2295	ZNF697
SE_174	LOC112543491
SE_174	DEDD
SE_49	HNRNPR
TE_2492	LRRC71
SE_28	RAP1GAP
SE_27	STX6
TE_209	MIR6729
TE_209	MIIP
SE_1	SNORD167
SE_1	PUSL1
SE_1	MIR6727
SE_1	MIR6808
SE_1	INTS11
SE_1	CPTP
SE_1	ACAP3
SE_1	TAS1R3
TE_267	PYCR2
TE_267	MIR6741
SE_2	MORN1
SE_2	RER1
SE_1	SKI
TE_4327	ZNF496
SE_88	MRPL20-AS1
SE_88	CCNL2
SE_88	MRPL20
TE_2430	CHTOP
TE_2430	S100A1
TE_2430	S100A13
TE_985	ZDHHC18
SE_19	CORT
TE_408	TCEA3
SE_94	SLC2A1-AS1
SE_94	SLC2A1
TE_3822	LOC100288069
TE_2075	TMEM167B
TE_2075	C1orf194
TE_2075	SCARNA2
TE_2075	KIAA1324
SE_164	MIR4258
SE_164	FLAD1
SE_164	PBXIP1
SE_164	SHC1
SE_164	PYGO2
SE_164	CKS1B
SE_164	LENEP
SE_164	LOC101928120
SE_172	ADAMTSL4-AS1
SE_172	MCL1
SE_94	TMEM269-DT
SE_94	TMEM269
TE_3391	PPFIA4
SE_27	LIN28A
TE_767	KDM4A
SE_169	MSH4
SE_169	SNORD45A
SE_169	SNORD45B
SE_169	RABGGTB
SE_169	SNORD45C
TE_164	GPR157
TE_165	SNORD167
TE_165	PUSL1
TE_165	MIR6727
TE_165	MIR6808
TE_165	INTS11
TE_165	CPTP
TE_165	ACAP3
TE_165	TAS1R3
TE_1669	ARHGAP29
SE_166	SSR2
TE_349	HP1BP3
TE_155	ENO1-AS1
TE_155	ENO1
TE_164	H6PD
TE_636	PARP1
SE_19	PGD
TE_12	MIR6808
TE_12	MXRA8
TE_12	DVL1
SE_32	ARHGEF19
SE_55	DHDDS
SE_28	MTX1
SE_28	THBS3
SE_28	MUC1
SE_28	GBA
SE_28	MIR92B
SE_28	GBAP1
SE_25	KIAA2013
SE_25	PLOD1
TE_699	PABPC4
TE_699	PPIEL
TE_699	PABPC4-AS1
TE_699	SNORA55
SE_163	MIR4257
SE_163	ADAMTSL4-AS1
SE_163	ADAMTSL4
TE_2480	TMEM79
TE_2480	GLMP
TE_2480	SMG5
TE_2480	VHLL
TE_180	UBE4B
TE_636	MFN2
SE_27	SLC6A9
TE_2850	LOC100506023
TE_2850	PRDX6
SE_154	C1orf159
TE_267	SLC25A34-AS1
TE_267	FBLIM1
TE_19	MMP23A
TE_19	MMP23B
TE_19	MIB2
TE_2583	B4GALT3
TE_2583	USP21
TE_2583	PPOX
TE_2583	UFC1
SE_137	FNBP1L
TE_2454	MTX1
TE_2454	THBS3
TE_2454	MUC1
TE_2454	GBA
TE_2454	MIR92B
TE_2454	GBAP1
SE_18	CORT
TE_2388	ENSA
TE_503	KIRREL1
TE_705	TRIT1
TE_547	FABP3
SE_1	OTUD7B
TE_468	KDF1
SE_228	JMJD4
SE_228	SNAP47
SE_169	ADGRL4
SE_1	RPL21P28
TE_590	RNF19B
SE_27	EIF4G3
TE_184	KIF1B
TE_2155	MEX3A
TE_2155	LMNA
SE_29	CELA2B
SE_174	CCSAP
SE_57	KDF1
SE_203	ZC3H11A
SE_203	ZBED6
TE_1757	UQCRH
TE_1757	LRRC41
TE_508	SRSF4
TE_569	PEX10
SE_113	PRRC2C
TE_546	SYTL1
TE_922	NRDC
SE_124	LOC101927604
SE_124	C1orf198
SE_27	EPS15
TE_3361	KIF21B
SE_127	C1orf232
SE_127	CNKSR1
SE_127	ZNF593
TE_1080	H6PD
SE_64	MECR
SE_64	PTPRU
TE_4165	ATP1B1
TE_4165	LOC101928596
TE_206	MIR6729
TE_206	MIIP
SE_169	MDM4
TE_195	FBXO44
TE_195	FBXO6
TE_195	FBXO2
TE_2576	LOC112543491
TE_2576	DEDD
TE_190	TARDBP
SE_157	HS2ST1
SE_157	SELENOF
TE_2900	CCDC17
TE_2075	CELSR2
SE_27	FAM72D
SE_27	FAM72C
SE_211	MFSD4A-AS1
SE_211	MFSD4A
SE_13	C1orf159
SE_88	SLC2A1-AS1
SE_88	SLC2A1
SE_25	MFN2
SE_35	CROCCP2
SE_1	TMEM52
SE_1	CALML6
TE_3852	C1orf159
TE_3435	SLC45A3
SE_27	PHC2
SE_27	PHC2-AS1
TE_504	SRSF4
TE_1518	DDAH1
SE_174	INAVA
TE_3564	LINC02608
SE_137	ADAR
SE_27	ENO1-AS1
SE_27	ENO1
SE_157	MEX3A
SE_157	LMNA
TE_468	SFN
TE_2471	MEX3A
TE_2471	LMNA
TE_892	MAST2
SE_73	PAQR7
SE_174	LIN28A
SE_27	POU3F1
TE_1250	KAZN
SE_225	TRIM33
TE_468	PIGV
TE_547	SERINC2
TE_116	SERINC2
SE_220	CACYBP
TE_4290	NBPF3
SE_88	TIPRL
SE_53	SELENON
TE_213	ZNF362
SE_46	RERE
TE_4303	LBR
TE_1142	AKR7L
TE_3070	PRRX1
SE_44	LOC647070
SE_44	DHX9
TE_2431	SLC39A1
TE_2431	RPS27
TE_2431	MIR6737
TE_2431	CREB3L4
TE_2431	RAB13
TE_2431	JTB
TE_2431	CRTC2
TE_180	KIF1B
TE_3852	A3GALT2
TE_1399	CCN1
TE_1399	DDAH1
SE_76	STK40
TE_577	S100PBP
TE_577	YARS1
TE_3860	ACBD3
SE_13	PHC2
SE_13	PHC2-AS1
SE_28	ZNF496
TE_747	GPATCH4
TE_747	NAXE
TE_747	TTC24
SE_27	SMYD2
TE_561	TRIM62
TE_1625	SEMA4A
SE_205	LBR
SE_169	MFAP2
TE_2432	CHTOP
TE_2432	S100A1
TE_2432	S100A13
SE_88	PRDM2
TE_3823	DEGS1
SE_1	DDI2
SE_157	ARHGEF11
TE_183	RERE
SE_174	NUF2
SE_174	RGS5
TE_2387	ZSWIM5
TE_2456	MIR4258
TE_2456	FLAD1
TE_2456	PBXIP1
TE_2456	SHC1
TE_2456	PYGO2
TE_2456	CKS1B
TE_2456	LENEP
TE_2456	LOC101928120
TE_477	GPR3
TE_477	CD164L2
SE_128	ZNF362
SE_88	NADK
TE_3899	IVNS1ABP
SE_106	NASP
TE_540	POU3F1
SE_83	PDIK1L
TE_1084	ZBTB18
TE_3053	CCDC17
SE_172	LAMC1
TE_465	MIR1976
TE_465	RPS6KA1
SE_211	JMJD4
SE_211	SNAP47
SE_27	GUK1
SE_27	GJC2
SE_174	SEMA4A
SE_98	VPS72
SE_98	PIP5K1A
SE_137	PHGDH
SE_27	AGL
TE_781	FUBP1
TE_781	DNAJB4
SE_113	PEX10
SE_118	POU2F1
SE_27	LINC01719
SE_27	RNVU1-6
TE_1406	ZNF496
SE_27	FAM72B
SE_141	LOC729970
SE_141	CNN3
SE_12	PARK7
SE_141	SLC39A1
SE_141	RPS27
SE_141	MIR6737
SE_141	CREB3L4
SE_141	RAB13
SE_141	JTB
SE_141	CRTC2
SE_220	RERE
TE_3427	KLHDC8A
TE_1139	ALG6
TE_1144	ATG4C
SE_163	MCL1
SE_130	SRSF4
TE_3376	TIMM17A
TE_3376	LMOD1
SE_169	BCL9
TE_705	CAP1
SE_165	SCARNA4
SE_165	KHDC4
SE_165	RXFP4
TE_200	FBXO44
TE_200	FBXO6
TE_200	FBXO2
SE_137	SRGAP2-AS1
SE_1	MEX3A
SE_1	LMNA
TE_3394	SYT2
TE_577	KIAA1522
SE_59	ACTG1P20
SE_59	TMEM222
TE_2981	CEP170
TE_2981	SDCCAG8
TE_540	PUM1
SE_18	CDC42BPA
TE_801	CCDC17
TE_3394	ADIPOR1
TE_3394	CYB5R1
SE_27	RRP15
TE_457	CD52
TE_457	UBXN11
SE_160	TOR3A
SE_149	AKR7A2P1
SE_174	KIRREL1
TE_4052	RBM34
SE_27	GALNT2
SE_63	SYTL1
TE_155	CA6
SE_18	ZNF691
SE_18	LOC339539
TE_284	SPATA21
TE_284	NECAP2
SE_27	LUZP1
SE_1	CDK11B
SE_1	CDK11A
SE_48	KDM1A
SE_48	TEX46
SE_136	CENPF
SE_205	NUCKS1
SE_27	TMEM201
TE_435	SRRM1
TE_1398	CSDE1
TE_1002	LOC101929626
TE_1002	PIK3R3
TE_701	PABPC4
TE_701	PPIEL
TE_701	PABPC4-AS1
TE_701	SNORA55
SE_104	COA7
SE_238	PLD5
SE_213	IVNS1ABP
TE_454	C1orf232
TE_454	CNKSR1
TE_454	ZNF593
SE_220	RC3H1
SE_27	C1QTNF12
SE_169	COA7
TE_2403	PSMB4
TE_124	DNAJC11
TE_656	NTRK1
TE_656	INSRR
TE_1399	TRAPPC3
TE_1399	MAP7D1
TE_2602	COP1
SE_15	UQCRH
SE_15	LRRC41
SE_169	FAF1
SE_169	CDKN2C
SE_99	POMGNT1
SE_99	LURAP1
TE_2436	ILF2
TE_2436	NPR1
SE_88	MIR6729
SE_88	MIIP
TE_2387	VPS72
TE_2387	PIP5K1A
SE_205	PIK3C2B
SE_27	MASP2
SE_27	SRM
SE_230	TAF5L
SE_230	URB2
TE_4280	CNIH3
TE_4280	WDR26
TE_209	KIAA2013
TE_209	PLOD1
SE_98	RBP7
TE_2456	FDPS
TE_2456	PKLR
SE_13	NADK
SE_230	AGO4
TE_4320	KIRREL1
TE_1516	MTF2
TE_3817	MIR4695
TE_3817	ALDH4A1
TE_3817	MIR1290
SE_27	PRDM2
TE_465	LOC101928728
TE_465	ARID1A
TE_904	CSDE1
TE_3969	CCSAP
SE_172	ADGRL2
TE_888	SNORD55
TE_888	SNORD46
TE_888	SNORD38A
TE_888	SNORD38B
TE_888	BEST4
TE_888	RPS8
TE_2363	MIR3675
TE_445	SYF2
SE_137	NCSTN
SE_137	COPA
TE_406	HNRNPR
SE_169	MIR4257
SE_169	ADAMTSL4-AS1
SE_169	ADAMTSL4
SE_14	RPRD2
TE_3053	ZNF496
TE_3832	NVL
SE_62	WASF2
SE_27	SNORA14B
SE_27	TOMM20
TE_850	SLC5A9
TE_2706	POGZ
SE_104	ZYG11A
TE_3971	HNRNPR
TE_290	CROCC
SE_141	DRAM2
SE_141	CEPT1
TE_3609	CCSAP
TE_128	DNAJC11
SE_109	PRRC2C
TE_2432	SLC39A1
TE_2432	RPS27
TE_2432	MIR6737
TE_2432	CREB3L4
TE_2432	RAB13
TE_2432	JTB
TE_2432	CRTC2
TE_3029	PPP1R12B
TE_3029	UBE2T
SE_27	ANXA9
SE_27	CERS2
SE_83	SF3A3
TE_590	TOR3A
TE_590	S100PBP
TE_590	YARS1
SE_55	VPS45
TE_3818	YY1AP1
TE_3818	SCARNA26A
TE_3818	DAP3
SE_83	TRAPPC3
SE_83	MAP7D1
TE_417	RPL11
SE_125	MIER1
SE_125	WDR78
TE_4290	PEX19
SE_109	KIAA0754
SE_53	CORT
SE_199	ARL8A
SE_63	ELOVL1
SE_63	MIR6734
SE_63	CDC20
SE_83	FHL3
SE_83	UTP11
TE_2399	VPS72
TE_2399	PIP5K1A
SE_27	PLEKHG5
TE_19	SCNN1D
TE_19	MIR6726
TE_19	UBE2J2
SE_13	PSMD4
SE_98	TM2D1
SE_17	PGD
TE_50	CC2D1B
SE_48	KHDRBS1
SE_109	SLFNL1-AS1
SE_109	SLFNL1
SE_77	LSM10
TE_408	RPL11
TE_3070	CCSAP
SE_48	LUZP1
TE_198	MAD2L2
TE_3007	SUCO
TE_4232	CNIH3
TE_4232	WDR26
SE_160	MSH4
SE_160	SNORD45A
SE_160	SNORD45B
SE_160	RABGGTB
SE_160	SNORD45C
SE_21	MASP2
SE_21	SRM
TE_435	SNORA100
TE_435	HNRNPU
SE_12	SLC45A1
TE_771	SLC6A9
SE_12	UTS2
SE_32	AGMAT
TE_178	KIF1B
SE_172	C1orf21
TE_9	C1orf159
TE_3575	NSL1
TE_3575	TATDN3
SE_12	KIAA0754
SE_13	LINC01359
TE_275	SZRD1
SE_178	CRABP2
SE_137	MTF2
SE_69	SDC3
TE_468	CDC7
TE_173	TMEM201
SE_98	SLC2A1-AS1
SE_98	SLC2A1
TE_4301	DESI2
TE_7	TNFRSF4
TE_7	TNFRSF18
TE_739	PHGDH
TE_1142	MIR1976
TE_1142	RPS6KA1
TE_176	CTNNBIP1
SE_88	SESN2
TE_713	NFYC-AS1
TE_713	NFYC
TE_454	MIR3917
TE_454	STMN1
SE_98	LINC02593
SE_98	SAMD11
TE_2387	ENSA
SE_27	GNB1
SE_135	SCNN1D
SE_135	MIR6726
SE_135	UBE2J2
TE_1515	ASH1L-AS1
TE_1515	ASH1L
TE_224	KAZN
TE_401	TCEA3
TE_2387	CDC42SE1
TE_2387	MLLT11
TE_411	TCEA3
SE_169	NFYC
TE_1416	ZNF362
SE_34	CROCCP2
SE_232	ADGRL2
SE_63	NAV1
TE_3485	PABPC4
TE_3485	PPIEL
TE_3485	PABPC4-AS1
TE_3485	SNORA55
TE_411	ELOA-AS1
TE_411	PITHD1
TE_1515	ST6GALNAC5
TE_4072	HEATR1
SE_120	KANK4
SE_174	C1orf226
SE_174	SPATA46
SE_12	C1orf159
SE_13	SLC6A9
TE_4072	NID1
TE_468	CORT
TE_408	ENO1-AS1
TE_408	ENO1
TE_21	NADK
SE_27	EPHA2
SE_30	CELA2B
TE_583	S100PBP
TE_583	YARS1
TE_799	SERINC2
SE_109	PTPN14
TE_3454	AKIRIN1
TE_435	CLIC4
SE_205	SOX13
SE_1763	SPRY4
SE_1763	SPRY4-IT1
SE_1763	SPRY4-AS1
SE_1738	EFNA5
TE_40865	SQSTM1
TE_40865	MGAT4B
TE_40865	MIR1229
TE_40865	LTC4S
TE_40816	LOC100128340
SE_1764	SPRY4
SE_1764	SPRY4-IT1
SE_1764	SPRY4-AS1
TE_40841	DBN1
TE_40878	TBC1D9B
TE_37406	ZDHHC11B
TE_40815	LOC643201
TE_37470	IRX1
TE_40868	HNRNPH1
TE_38232	HMGCS1
SE_1758	CXXC5
SE_1771	CSNK1A1
SE_1738	LINC02062
SE_1738	LOC100289230
SE_1738	CHD1
TE_37402	TPPP
TE_40150	SPRY4
TE_40150	SPRY4-IT1
TE_40150	SPRY4-AS1
TE_40901	TRIM41
TE_40901	RACK1
TE_40901	MIR4638
TE_40901	SNORD96A
TE_40901	SNORD95
TE_40901	CTC-338M12.4
TE_40867	RUFY1
TE_40095	ETF1
SE_1738	PCDHA3
SE_1738	PCDHA2
SE_1738	PCDHA1
SE_1738	PCDHA4
TE_40745	UBTD2
TE_40745	LOC100288254
TE_40853	RMND5B
TE_40878	SQSTM1
TE_40878	MGAT4B
TE_40878	MIR1229
TE_40878	LTC4S
TE_40114	PAIP2
TE_40319	CD74
TE_40756	ATP6V0E1
SE_1766	SPRY4
SE_1766	SPRY4-IT1
SE_1766	SPRY4-AS1
TE_40828	TSPAN17
TE_38023	AMACR
SE_1783	KIF4B
SE_1714	MARVELD2
SE_1714	SPRY4
SE_1714	SPRY4-IT1
SE_1714	SPRY4-AS1
TE_37740	RICTOR
SE_1806	HNRNPAB
TE_38857	TBCA
SE_1761	PCDHGC5
SE_1761	PCDHGC3
SE_1761	PCDHGC4
SE_1741	DCP2
SE_1738	RGMB
SE_1738	RGMB-AS1
TE_39299	LINC02062
TE_39299	LOC100289230
TE_39299	CHD1
SE_1697	LINC02102
SE_1697	TENT4A
TE_40878	HNRNPH1
SE_1697	TRIO
TE_40744	ANKHD1
TE_40744	ANKHD1-EIF4EBP3
TE_40056	LOC105379183
TE_40056	C5orf15
SE_1691	SEMA6A
SE_1691	SEMA6A-AS2
SE_1695	IRX1
SE_1710	HMGCS1
TE_40146	SKP1
TE_40671	CCNG1
SE_1683	NDST1
SE_1771	MIR378A
SE_1771	PPARGC1B
TE_40721	VCAN
SE_1726	LOC644936
TE_40523	PWWP2A
TE_40266	C9
SE_1714	SH3PXD2B
TE_38533	EFNA5
TE_40878	PHYKPL
TE_40848	DBN1
SE_1738	MZB1
SE_1738	SLC23A1
SE_1738	PROB1
SE_1738	SPATA24
TE_37401	ZDHHC11B
TE_38090	RNF130
TE_40853	NHP2
SE_1774	TCOF1
SE_1772	DBN1
SE_1777	SPRY4
SE_1777	SPRY4-IT1
SE_1777	SPRY4-AS1
TE_40613	MATR3
TE_40071	RGMB
TE_40071	RGMB-AS1
SE_1763	FGF1
SE_1714	PTCD2
SE_1714	MRPS27
SE_1785	SPRY4
SE_1785	SPRY4-IT1
SE_1785	SPRY4-AS1
SE_1738	ADAMTS6
TE_37971	MTMR12
