Enhancer	Target_gene
TE_10855	CAVIN1
TE_10903	PITPNC1
TE_10445	SMURF2
TE_11049	CYTH1
TE_10855	SEPTIN9
TE_10183	ARRB2
TE_10183	PELP1
TE_10183	LOC101559451
SE_332	TOB1
SE_332	TOB1-AS1
TE_10882	GRN
SE_315	LLGL1
TE_10592	STAT5B
TE_10592	NAGLU
SE_319	WIPF2
SE_319	CDC6
TE_10855	ENDOV
TE_10855	MIR4730
TE_10855	RNF213-AS1
TE_11045	SEPTIN9
TE_10855	PLEKHM1P1
TE_10608	LINC00910
TE_10608	ARL4D
TE_10183	C17orf107
TE_10183	CHRNE
SE_319	RARA
TE_10903	PSMD12
SE_337	HOXB6
SE_337	HOXB-AS3
SE_337	MIR10A
SE_337	HOXB5
SE_337	HOXB3
SE_337	HOXB7
SE_337	HOXB4
SE_337	HOXB8
TE_10138	MYO1C
TE_10858	PLEKHM1
TE_10649	KPNB1
TE_10437	LOC107984974
SE_330	VMP1
SE_330	PTRH2
TE_10913	BPTF
TE_10144	MYO1C
TE_10178	GGT6
TE_10178	MYBBP1A
SE_331	CLTC
TE_10323	BORCS6
TE_10323	AURKB
TE_10323	MIR4521
TE_10302	MAP2K3
TE_10591	KCNH4
TE_10591	GHDC
TE_10591	HCRT
TE_10353	MFAP4
TE_10353	MAPK7
TE_10353	B9D1
SE_331	CSNK1D
SE_332	TBX2-AS1
SE_332	TBX2
SE_336	HOXB6
SE_336	HOXB-AS3
SE_336	MIR10A
SE_336	HOXB5
SE_336	HOXB3
SE_336	HOXB7
SE_336	HOXB4
SE_336	HOXB8
TE_10592	STAT3
TE_10441	SUZ12
TE_10605	LINC00910
TE_10605	ARL4D
SE_335	AMZ2P1
SE_330	CUEDC1
TE_10798	SEPTIN9
TE_10886	FAM104A
TE_10886	C17orf80
TE_10587	JUP
TE_10595	STAT5B
TE_10825	TANC2
SE_328	SLC16A3
SE_328	MIR6787
TE_10183	PSMB6
TE_10183	VMO1
TE_10183	GLTPD2
TE_10300	UBB
TE_10849	SMURF2
TE_10437	SMURF2
TE_10537	SMURF2
TE_11030	SCARNA16
TE_11030	MIR6516
TE_11030	SEC14L1
TE_11030	SNHG20
TE_10129	SMURF2
SE_337	SMURF2
TE_10138	PITPNA
TE_10863	SMURF2
TE_10643	SMURF2
SE_323	CFAP97D1
SE_323	DUSP3
TE_10153	MNT
TE_10848	NLGN2
TE_10848	PLSCR3
TE_10848	TMEM256-PLSCR3
TE_10848	TNK1
TE_10848	TMEM256
TE_11030	IGFBP4
TE_10855	TXNDC17
TE_10855	KIAA0753
TE_10591	ATP6V0A1
TE_10829	LINC02875
TE_10592	STAT5A
SE_331	DHX40
SE_319	DNAJC7
SE_319	NKIRAS2
SE_331	MED13
TE_10323	TNFAIP1
TE_10323	IFT20
SE_343	LGALS3BP
TE_10564	IGFBP4
TE_10855	BLMH
SE_310	DCXR
SE_310	RAC3
SE_310	LRRC45
SE_310	CENPX
SE_310	DCXR-DT
TE_10855	RPL23
TE_10855	SNORA21B
TE_10855	SNORA21
SE_327	CENPV
TE_11018	RSAD1
TE_11018	ACSF2
TE_11018	CHAD
TE_11071	KPNB1
TE_10643	SEPTIN9
TE_11022	NSRP1
TE_11022	MIR3184
TE_11022	MIR423
TE_11011	ARHGDIA
TE_11011	P4HB
TE_10537	SLC16A3
TE_10537	MIR6787
TE_10613	CFAP97D1
TE_10613	DUSP3
TE_10829	SLC16A3
TE_10829	MIR6787
TE_10537	DHRS11
TE_10537	MRM1
TE_10592	P3H4
TE_10592	FKBP10
TE_10301	UBB
SE_323	C1QL1
TE_10860	LRRC37A3
SE_318	MRPL45
SE_332	PAFAH1B1
TE_10706	MMP28
TE_10174	SEPTIN9
SE_340	EXOC7
SE_340	MIR6868
SE_331	SUMO2
TE_10855	LSM12
TE_10855	G6PC3
SE_337	MMD
SE_309	SMURF2
TE_10290	ZNF286A
TE_10981	UNC45B
TE_10981	NLE1
TE_10855	SLC26A11
TE_10855	SGSH
TE_10798	TBX2-AS1
TE_10798	TBX2
TE_10691	LOC105371814
TE_10691	UBE2Z
SE_309	IGFBP4
TE_10593	P3H4
TE_10593	FKBP10
TE_10537	RDM1P5
TE_10812	TANC2
SE_319	LINC02875
SE_323	GJC1
TE_10300	FAAP100
SE_315	ALKBH5
TE_11049	SHMT1
TE_10147	TANC2
TE_10986	SLC39A11
SE_315	SMURF2
TE_10127	TLCD3A
TE_10827	TANC2
TE_10855	HELZ
TE_10855	LOC101928021
TE_10855	ARHGAP23
TE_10900	SUPT4H1
TE_10587	PROCA1
TE_10587	TLCD1
TE_10587	RAB34
TE_10587	SNORD42B
TE_10587	SNORD4A
TE_10587	SNORD42A
TE_10587	SNORD4B
TE_10587	RPL23A
TE_10587	NEK8
TE_10855	PSMD11
TE_10712	LUC7L3
TE_10148	IFI35
TE_10148	RPL27
TE_10855	TUBG2
TE_10145	PITPNA
SE_326	CDC27
TE_10696	ACLY
SE_333	PROCA1
SE_333	TLCD1
SE_333	RAB34
SE_333	SNORD42B
SE_333	SNORD4A
SE_333	SNORD42A
SE_333	SNORD4B
SE_333	RPL23A
SE_333	NEK8
TE_10145	PITPNA-AS1
TE_10145	INPP5K
TE_10301	DNAJC7
TE_10301	NKIRAS2
SE_340	P3H4
SE_340	FKBP10
TE_10127	VPS53
TE_10855	VEZF1
TE_10591	DNAJC7
TE_10591	NKIRAS2
TE_10138	YWHAE
TE_10257	SMURF2
TE_10424	IGF2BP1
TE_10147	PROCA1
TE_10147	TLCD1
TE_10147	RAB34
TE_10147	SNORD42B
TE_10147	SNORD4A
TE_10147	SNORD42A
TE_10147	SNORD4B
TE_10147	RPL23A
TE_10147	NEK8
SE_319	TBX2-AS1
SE_319	TBX2
TE_10587	FBXL20
TE_10660	KIF18B
SE_327	PDK2
TE_10855	DUSP14
SE_345	CCDC57
TE_10593	TUBG2
SE_319	LASP1
TE_10595	C1QL1
TE_10832	ZNF652
TE_10832	LOC102724596
TE_10994	SMURF2
TE_10147	SEPTIN9
TE_10853	PICART1
TE_10853	ITGA3
SE_331	VAMP2
SE_331	MIR6883
SE_331	PER1
SE_310	SRR
SE_310	SMG6
TE_11081	NPLOC4
TE_11081	TSPAN10
TE_10855	ARSG
TE_10855	SLC16A6
TE_10708	MIR22HG
TE_10708	WDR81
TE_10708	MIR22
TE_10708	TLCD2
TE_10138	NLGN2
TE_10138	PLSCR3
TE_10138	TMEM256-PLSCR3
TE_10138	TNK1
TE_10138	TMEM256
TE_10855	SAMD14
TE_10643	MAP2K3
TE_10855	TMUB2
TE_10855	MIR6782
TE_10855	ASB16-AS1
TE_10855	ATXN7L3
TE_10648	ARL17A
TE_10648	ARL17B
TE_10849	ERN1
TE_10138	LOC105371485
TE_10138	DPH1
TE_10138	MIR132
TE_10138	HIC1
TE_10138	OVCA2
TE_10138	MIR212
TE_10138	RTN4RL1
TE_11093	CSNK1D
TE_10369	SMURF2
TE_10855	KLHL10
TE_10855	NT5C3B
SE_330	PICART1
SE_330	ITGA3
TE_10613	RSAD1
TE_10613	ACSF2
TE_10613	CHAD
TE_10283	SMCR2
TE_10283	RAI1
TE_10781	COIL
TE_10353	LINC02875
TE_10997	SUMO2
SE_330	MRPS23
SE_324	PPM1D
TE_10490	PEX12
TE_10490	AP2B1
TE_10490	SNHG30
TE_10490	SNORD7
TE_10490	SLFN14
TE_10207	BORCS6
TE_10207	AURKB
TE_10207	MIR4521
TE_10605	NBR1
TE_10605	LOC101929767
TE_10587	P3H4
TE_10587	FKBP10
SE_328	LRRC59
TE_10147	CAVIN1
TE_10663	SYNGR2
TE_10323	TOM1L2
TE_10323	DRC3
TE_10903	HELZ
TE_10903	LOC101928021
SE_309	SLC25A11
SE_309	ENO3
SE_309	RNF167
SE_309	PFN1
SE_309	GP1BA
TE_10323	PITPNA
TE_10313	LOC100996842
TE_10313	CD68
TE_10313	TNFSF13
TE_10313	TNFSF12
TE_10313	SENP3-EIF4A1
TE_10313	SNORA48
TE_10313	SNORD10
TE_10313	SNORA67
TE_10313	MPDU1
TE_10313	EIF4A1
TE_10313	TNFSF12-TNFSF13
TE_10313	SENP3
TE_10313	SOX15
TE_10591	CAVIN1
TE_10660	ITGB3
TE_10592	TTC25
SE_319	NAT9
SE_319	TMEM104
SE_310	MIR22HG
SE_310	WDR81
SE_310	MIR22
SE_310	TLCD2
TE_10613	TMEM101
SE_314	CENPV
TE_10313	SLC26A11
TE_10313	SGSH
TE_10608	DHX8
TE_10147	LOC105371485
TE_10147	DPH1
TE_10147	MIR132
TE_10147	HIC1
TE_10147	OVCA2
TE_10147	MIR212
TE_10147	RTN4RL1
TE_10210	BORCS6
TE_10210	AURKB
TE_10210	MIR4521
SE_331	GPS1
SE_331	RFNG
SE_331	DUS1L
SE_319	TAF15
TE_10593	NAGLU
TE_11013	MFSD11
TE_11013	METTL23
TE_11013	SRSF2
TE_11013	JMJD6
TE_11013	MIR636
TE_10218	NPLOC4
TE_10138	ABR
TE_10138	BHLHA9
TE_10138	TRARG1
TE_10784	BCAS3
TE_10991	SLC16A5
SE_319	CSNK1D
SE_343	USP36
TE_10696	PHOSPHO1
TE_10994	MIR3678
TE_10994	GRB2
TE_10434	SUZ12P1
TE_10537	NBR1
TE_10537	LOC101929767
SE_310	MPRIP
TE_10514	SMURF2
TE_11017	MFSD11
TE_11017	METTL23
TE_11017	SRSF2
TE_11017	JMJD6
TE_11017	MIR636
TE_10855	CRLF3
TE_10855	ATAD5
TE_10379	NATD1
TE_10323	MED9
TE_10198	ATP1B2
TE_11063	RNF213
TE_10313	FAM117A
TE_10832	TACO1
TE_10587	TRAF4
TE_10143	PITPNA
TE_10295	TBX2-AS1
TE_10295	TBX2
TE_11093	OGFOD3
TE_11093	HEXD
TE_10127	SLC16A3
TE_10127	MIR6787
TE_13136	KCMF1
TE_12989	ETAA1
SE_421	RTN4
TE_13043	C2orf42
SE_404	CALM2
TE_12640	CDC42EP3
TE_13137	KCMF1
SE_404	CDC42EP3
SE_404	LTBP1
SE_452	CLK1
TE_13136	TMSB10
TE_13538	PKDCC
SE_404	FAM98A
TE_13535	ORC4
TE_13535	MBD5
TE_14406	CFLAR
TE_14406	CALM2
TE_14140	STAT4
SE_432	CALM2
TE_14406	NABP1
TE_12770	MCFD2
TE_12770	TTC7A
TE_13264	MAP4K4
TE_13041	C2orf42
SE_467	PSMD1
TE_12864	MTIF2
SE_430	CAPG
SE_430	SH2D6
SE_393	ITGB1BP1
SE_393	CPSF3
SE_470	RTN4
SE_442	AMMECR1L
SE_443	MCEE
SE_443	MPHOSPH10
TE_12858	RTN4
TE_14406	TMEM214
TE_14406	KCMF1
TE_14539	AP1S3
SE_447	RTN4
TE_13069	MCEE
TE_13069	MPHOSPH10
TE_14626	CRIM1-DT
TE_14626	CRIM1
SE_470	STK25
TE_12290	YWHAQ
TE_13863	CERS6
TE_14100	PAX8-AS1
TE_13172	PAX8-AS1
TE_12965	ACTR2
TE_13043	SNRPG
TE_13043	FAM136A
SE_471	UBE2F
SE_471	UBE2F-SCLY
SE_421	MTIF2
TE_13270	BMPR2
TE_12279	STK25
TE_13080	TPRKB
TE_14406	STK25
TE_13438	NIFK
TE_12772	MCFD2
TE_12772	TTC7A
SE_432	MEIS1-AS3
SE_432	MEIS1-AS2
SE_432	MEIS1
TE_12698	PRORSD1P
TE_14406	HDLBP
TE_13216	ANKRD36
SE_417	MCFD2
SE_417	TTC7A
TE_13319	CCDC138
SE_404	CRIM1-DT
SE_404	CRIM1
TE_14406	RPS7
SE_469	AGAP1
SE_432	FHL2
TE_14406	ATIC
TE_13083	TET3
TE_14686	MAP4K3
TE_14686	MAP4K3-DT
SE_474	HADHB
SE_474	HADHA
TE_12864	KCMF1
TE_13128	MEIS1-AS3
TE_13128	MEIS1-AS2
TE_13128	MEIS1
SE_432	LOC107985939
TE_13510	STAM2
TE_13202	CTDSP1
TE_13202	MIR26B
TE_13976	FASTKD1
TE_13976	PPIG
SE_432	TET3
TE_14406	UBE2E3
TE_13172	MEIS1-AS3
TE_13172	MEIS1-AS2
TE_13172	MEIS1
TE_13359	DIS3L2
SE_435	C2orf81
SE_435	WDR54
SE_436	CCDC138
TE_14713	LRRFIP1
TE_13058	CDC42EP3
TE_12324	SP3
SE_432	GCC2-AS1
SE_432	LIMS1
TE_14304	MIR3679
TE_14304	MGAT5
TE_12772	FBXO11
TE_12770	AOX1
SE_407	CDKL4
TE_13206	NCAPH
TE_13206	ITPRIPL1
SE_466	GTF3C2-AS1
SE_466	MPV17
TE_12864	VPS54
TE_13538	ITGA6
TE_14405	ATIC
SE_440	CFLAR
TE_12684	DTYMK
TE_12684	ING5
TE_12604	CRIM1-DT
TE_12604	CRIM1
SE_443	GPD2
TE_13538	CALM2
TE_12586	NCAPH
TE_12586	ITPRIPL1
TE_14686	WDPCP
TE_14686	MDH1
TE_14525	RTN4
TE_14626	RAB10
TE_12594	MIR6809
TE_13151	EVA1A
SE_442	ING5
TE_14599	SLC19A3
SE_418	MCFD2
SE_418	TTC7A
TE_12322	RTN4
TE_13254	FBLN7
SE_438	ACTR3
SE_438	ACTR3-AS1
SE_452	PPIL3
SE_452	NIF3L1
TE_14626	CAB39
TE_13976	HNRNPA3
TE_13976	LOC105373759
TE_13976	MIR4444-1
TE_13976	MIR4444-2
TE_12925	STRN
SE_432	MYO7B
SE_432	IWS1
SE_404	USP34
SE_393	SH3YL1
SE_393	ACP1
TE_13027	MIR561
TE_13027	GULP1
TE_13027	LINC01090
TE_13709	ID2-AS1
TE_13709	ID2
SE_438	SEPTIN10
SE_438	SOWAHC
TE_13139	KCMF1
TE_14406	ANKAR
TE_12991	RTN4
TE_13399	TMEM87B
TE_13347	BUB1
TE_12770	SNRNP27
TE_14231	TNS1
TE_13244	ANKAR
TE_13136	LINC01964
TE_14423	MEIS1-AS3
TE_14423	MEIS1-AS2
TE_14423	MEIS1
TE_13640	NABP1
SE_421	CLHC1
SE_421	RPS27A
SE_421	MIR4426
SE_466	STK25
TE_13321	CCDC138
TE_14243	CFLAR
SE_425	SPRED2
SE_393	EXOC6B
TE_12453	THADA
TE_13033	ANXA4
TE_13263	UGP2
SE_466	ICA1L
SE_432	SPRED2
TE_12464	NCOA1
TE_13043	SNRNP27
TE_14656	KLF7
TE_14656	MIR7845
SE_448	MAP4K4
TE_12992	MIR933
TE_12992	ATF2
TE_12992	ATP5MC3
TE_14406	ARPC2
TE_13202	TMEM127
TE_13202	CIAO1
SE_438	LRP2
SE_393	CRIM1-DT
SE_393	CRIM1
SE_440	SUCLG1
TE_14230	COL6A3
SE_436	DOK1
SE_436	LOXL3
TE_14405	MIR4757
TE_14405	OSR1
TE_14406	GTF3C2
SE_417	RAB11FIP5
TE_12654	GALM
TE_13512	SOCS5
SE_391	NABP1
TE_12279	CAPG
TE_12279	SH2D6
SE_426	DNAJC10
TE_14594	ATIC
TE_13043	TIA1
TE_13043	MIR1285-2
TE_13043	PCYOX1
TE_12792	STON1
TE_12792	STON1-GTF2A1L
TE_14050	ARPC2
TE_14453	DDX18
SE_440	SH3RF3-AS1
SE_440	SH3RF3
TE_14723	CALM2
TE_13012	PPP3R1
TE_14422	FN1
TE_12857	LTBP1
TE_13243	VPS54
TE_12858	DCTN1
TE_12858	DCTN1-AS1
TE_12604	RTN4
SE_438	CRIM1-DT
SE_438	CRIM1
TE_13535	COL5A2
SE_426	ANXA4
SE_426	AAK1
SE_469	USP40
TE_12685	FN1
SE_470	WDPCP
SE_470	MDH1
SE_438	TET3
TE_13029	NFU1
TE_13090	CCDC142
TE_13090	WBP1
TE_13090	MOGS
TE_13090	INO80B-WBP1
TE_13090	MRPL53
TE_13090	INO80B
TE_13090	TTC31
TE_13009	NAGK
TE_13222	VWA3B
TE_13327	RND3
TE_12582	DPY30
SE_432	CAB39
SE_454	BMPR2
SE_432	ERCC3
TE_14594	RHBDD1
TE_14594	IRS1
SE_437	COL5A2
SE_449	SPATS2L
SE_447	TANK
TE_14458	TMBIM1
TE_14458	MIR6513
TE_14428	PNKD
TE_14194	GTF3C3
TE_12863	RTN4
TE_12603	ACYP2
TE_12603	PSME4
TE_14182	GTF3C3
SE_441	CRIM1-DT
SE_441	CRIM1
TE_14750	STK25
SE_435	TRIP12
SE_435	FBXO36
SE_467	ARMC9
TE_14405	MOB1A
TE_13216	ANKRD36C
TE_13270	FOXN2
TE_13270	IL1R1
SE_404	MIR6809
TE_12965	RAB1A
TE_13318	LIMS3
TE_13318	LIMS4
TE_13318	LIMS3-LOC440895
TE_12933	NABP1
SE_438	LOC107985939
TE_14219	CFLAR
SE_451	TIA1
SE_451	MIR1285-2
SE_451	PCYOX1
TE_13945	SP3
TE_12864	STK25
SE_391	CALM2
SE_426	SFXN5
TE_13027	DOK1
TE_13027	LOXL3
SE_466	HDLBP
TE_12325	COQ10B
TE_13951	PARD3B
TE_12278	IAH1
TE_12476	EIF2AK2
SE_407	RFX8
TE_13535	MIR3679
TE_13535	MGAT5
TE_14564	AOX1
SE_449	NABP1
TE_14562	GPR75
TE_14562	GPR75-ASB3
TE_14051	CLK1
TE_13270	FHL2
TE_13129	SUCLG1
TE_13243	C2orf49
TE_13243	TGFBRAP1
TE_13772	WDR75
TE_13471	MIR4779
TE_13471	MRPL35
TE_13471	IMMT
TE_14104	WDR75
TE_13253	NPAS2
TE_13781	BAZ2B
TE_13781	LOC643072
TE_12279	PDE6D
TE_12279	COPS7B
TE_14626	AGFG1
TE_14626	MIR5703
TE_14758	ING5
SE_404	DDX1
SE_404	CNOT11
SE_438	ERCC3
TE_13931	HNRNPA3
TE_13931	LOC105373759
TE_13931	MIR4444-1
TE_13931	MIR4444-2
SE_432	TMEM127
SE_432	CIAO1
SE_404	TRMT61B
TE_14182	COL6A3
TE_12903	CRIM1-DT
TE_12903	CRIM1
TE_14343	CCNYL1
TE_14626	CAPN10-DT
TE_14626	CAPN10
TE_13938	RND3
SE_467	COL5A2
TE_13271	MIR6809
TE_14554	CCDC115
TE_14554	IMP4
SE_440	FHL2
SE_141	LOC101927789
SE_141	CCDC85B
SE_141	FOSL1
SE_141	POLA2
SE_141	CAPN1
SE_141	LOC728975
SE_141	DPF2
SE_142	DPF2
SE_141	PNPLA2
SE_141	CD151
SE_141	SLC25A22
SE_141	PIDD1
SE_141	LOC171391
SE_141	SNORA52
SE_141	CRACR2B
SE_141	GATD1
SE_141	RPLP2
SE_141	CEND1
SE_141	POLR2L
SE_141	TSPAN4
SE_141	PANO1
SE_142	RELA
SE_142	C11orf54
SE_142	TAF1D
SE_142	SNORA25
SE_142	SNORA32
SE_142	SNORD6
SE_142	SNORA1
SE_142	SNORA8
SE_142	SNORD5
SE_142	SNORA18
SE_142	MIR1304
SE_142	SNORA40
SE_141	SCYL1
TE_5060	SIK2
SE_141	SLC25A45
SE_141	FRMD8
SE_142	POLA2
SE_141	KAT5
SE_141	RNASEH2C
SE_142	KAT5
SE_142	RNASEH2C
SE_141	CDC42EP2
SE_142	SCYL1
SE_141	RELA
SE_142	LTBP3
SE_142	LOC101927789
SE_141	CTNND1
SE_141	BTBD18
SE_126	MICAL2
SE_142	TCIRG1
SE_142	NDUFS8
SE_142	MIR7113
SE_142	MIR4691
SE_142	MIR6753
TE_5217	ST3GAL4
TE_5217	GSEC
SE_141	LTBP3
SE_142	CDC42EP2
SE_141	FAM89B
SE_141	EHBP1L1
SE_141	ZNRD2
SE_141	ZNRD2-AS1
SE_142	SLC25A45
SE_142	FRMD8
SE_161	SNORD14E
SE_161	SNORD14D
SE_161	SNORD14C
SE_161	HSPA8
SE_142	SNORA3A
SE_142	SNORA3B
SE_142	RPL27A
SE_142	MIR4690
SE_142	MIR4489
SE_142	SIPA1
SE_141	INPPL1
SE_141	FOLR2
SE_142	TENM4
SE_142	ZNF195
SE_142	TSSC2
SE_142	OR7E12P
SE_141	CLCF1
SE_160	ARHGEF12
SE_141	TM7SF2
SE_141	MIR6751
SE_141	MRPL49
SE_141	ZNHIT2
SE_141	FAU
SE_141	PICALM
SE_141	SERPINH1
SE_141	SNORD14A
SE_141	SNORD14B
SE_141	RPS13
SE_142	ARAP1
SE_142	PAMR1
SE_141	TMEM80
SE_141	DEAF1
SE_141	EPS8L2
SE_142	CNIH2
SE_142	YIF1A
SE_142	TMEM151A
SE_141	MIR1260B
SE_141	MAML2
SE_142	P2RX3
SE_142	TNKS1BP1
SE_142	SSRP1
SE_142	CD81-AS1
SE_142	CD81
SE_141	SYVN1
SE_141	KIRREL3
SE_141	MIR3167
SE_141	KIRREL3-AS3
SE_141	MUS81
SE_141	EFEMP2
SE_141	CFL1
SE_141	CTSW
SE_142	FAM89B
SE_142	EHBP1L1
SE_142	ZNRD2
SE_142	ZNRD2-AS1
SE_141	HNRNPUL2-BSCL2
SE_141	TTC9C
SE_141	HNRNPUL2
SE_141	ARHGEF12
SE_141	TMEM262
SE_141	ZFPL1
SE_141	VPS51
SE_141	CDCA5
TE_4913	BIRC2
SE_142	MIR7155
SE_142	CCDC88B
SE_142	SLC3A2
SE_142	TRIM3
SE_142	ARFIP2
SE_142	TIMM10B
SE_142	TMEM262
SE_142	ZFPL1
SE_142	VPS51
SE_142	CDCA5
TE_4498	LBHD1
TE_4498	C11orf98
TE_4498	SNORA57
TE_4498	UBXN1
TE_4498	CSKMT
TE_4498	UQCC3
TE_4443	FNBP4
TE_4114	RRAS2
SE_141	KDM2A
TE_4189	BDNF
TE_4452	FNBP4
SE_150	TKFC
SE_150	DDB1
SE_142	ZBED5-AS1
SE_142	ZBED5
SE_151	H2AX
SE_151	DPAGT1
SE_151	C2CD2L
SE_151	HMBS
SE_142	PGGHG
SE_142	NLRP6
SE_142	IFITM5
TE_5174	UBASH3B
SE_142	PAFAH1B2
SE_141	MIR4690
SE_141	MIR4489
SE_141	SIPA1
SE_142	KMT2A
TE_4362	CD44
TE_4362	LOC100507144
SE_126	BDNF
SE_142	FADD
SE_151	CCDC82
SE_151	JRKL
TE_4439	PACSIN3
TE_4439	MIR6745
TE_4439	ARFGAP2
SE_141	ATG16L2
TE_4437	BDNF
SE_141	NAP1L4
SE_151	C11orf54
SE_151	TAF1D
SE_151	SNORA25
SE_151	SNORA32
SE_151	SNORD6
SE_151	SNORA1
SE_151	SNORA8
SE_151	SNORD5
SE_151	SNORA18
SE_151	MIR1304
SE_151	SNORA40
SE_142	PHF21A
SE_141	PACS1
SE_126	DKK3
SE_141	TRAF6
SE_160	CLMP
TE_5174	C11orf54
TE_5174	TAF1D
TE_5174	SNORA25
TE_5174	SNORA32
TE_5174	SNORD6
TE_5174	SNORA1
TE_5174	SNORA8
TE_5174	SNORD5
TE_5174	SNORA18
TE_5174	MIR1304
TE_5174	SNORA40
SE_141	GNG3
SE_141	BSCL2
TE_4531	SLC29A2
SE_141	SIDT2
TE_4531	CCDC85B
TE_4531	FOSL1
TE_4531	FIBP
TE_4531	CTSW
TE_4366	PAMR1
TE_4527	CCDC85B
TE_4527	FOSL1
TE_4527	FIBP
TE_4527	CTSW
SE_126	INPPL1
SE_126	FOLR2
SE_164	RAD9A
SE_164	TBC1D10C
SE_164	PPP1CA
SE_141	ODF3
SE_141	MIR6743
SE_141	RIC8A
SE_141	BET1L
TE_4452	NUP160
SE_141	C2CD3
SE_141	PPME1
TE_4873	SPINDOC
SE_150	MACROD1
TE_5229	MUS81
TE_5229	EFEMP2
TE_5229	CFL1
TE_5229	CTSW
TE_3991	SNORA3A
TE_3991	SNORA3B
TE_3991	RPL27A
SE_144	CCND1
SE_141	CCDC86
SE_141	PTGDR2
TE_5174	JHY
TE_4822	PCF11
TE_4681	RPS3
TE_4681	SNORD15A
TE_4681	SNORD15B
SE_151	MIR3654
SE_151	AHNAK
SE_158	MIR4492
SE_158	BCL9L
TE_5141	TLCD5
SE_123	DKK3
TE_4417	LARGE2
TE_4417	PEX16
TE_5230	MIR4492
TE_5230	BCL9L
TE_4488	SYT7
TE_4488	LOC101927495
SE_141	DHCR7
SE_141	NADSYN1
SE_140	CDC42EP2
TE_4445	FAM180B
TE_4445	C1QTNF4
TE_4443	FAM180B
TE_4443	C1QTNF4
SE_123	TEAD1
SE_158	PNPLA2
SE_158	CD151
SE_158	SLC25A22
SE_158	PIDD1
SE_158	LOC171391
SE_158	SNORA52
SE_158	CRACR2B
SE_158	GATD1
SE_158	RPLP2
SE_158	CEND1
SE_158	POLR2L
SE_158	TSPAN4
SE_158	PANO1
SE_117	BDNF
SE_152	C11orf54
SE_152	TAF1D
SE_152	SNORA25
SE_152	SNORA32
SE_152	SNORD6
SE_152	SNORA1
SE_152	SNORA8
SE_152	SNORD5
SE_152	SNORA18
SE_152	MIR1304
SE_152	SNORA40
SE_151	DCUN1D5
SE_124	RRAS2
SE_141	ATG2A
SE_141	PPP2R5B
TE_4418	MIR3654
TE_4418	AHNAK
TE_4113	UEVLD
TE_5175	CLMP
SE_145	FAM89B
SE_145	EHBP1L1
SE_145	ZNRD2
SE_145	ZNRD2-AS1
TE_3999	CD81-AS1
TE_3999	CD81
SE_126	PARVA
SE_150	NEU3
TE_5142	CAND1.11
TE_5142	ADM
TE_5142	SBF2
TE_5229	MIR6090
TE_5229	ETS1
TE_5229	ETS1-AS1
TE_5174	TRAPPC4
TE_5174	RPS25
TE_4353	PNPLA2
TE_4353	CD151
TE_4353	SLC25A22
TE_4353	PIDD1
TE_4353	LOC171391
TE_4353	SNORA52
TE_4353	CRACR2B
TE_4353	GATD1
TE_4353	RPLP2
TE_4353	CEND1
TE_4353	POLR2L
TE_4353	TSPAN4
TE_4353	PANO1
TE_5129	H2AX
TE_5129	DPAGT1
TE_5129	C2CD2L
TE_5129	HMBS
SE_141	MTMR2
TE_4754	AMBRA1
TE_4547	MIR4690
TE_4547	MIR4489
TE_4547	SIPA1
SE_141	STT3A-AS1
SE_141	STT3A
TE_5230	BDNF
SE_121	ZNF195
SE_121	TSSC2
SE_121	OR7E12P
TE_4486	CYB561A3
TE_4486	TMEM138
TE_5174	HSD17B12
SE_160	NEU3
TE_4890	C11orf54
TE_4890	TAF1D
TE_4890	SNORA25
TE_4890	SNORA32
TE_4890	SNORD6
TE_4890	SNORA1
TE_4890	SNORA8
TE_4890	SNORD5
TE_4890	SNORA18
TE_4890	MIR1304
TE_4890	SNORA40
SE_157	CCDC85B
SE_157	FOSL1
SE_126	CAPRIN1
TE_4443	MTCH2
TE_4488	MIR3654
TE_4488	AHNAK
SE_161	UBASH3B
SE_160	PTPMT1
SE_160	CELF1
TE_4443	PSMC3
TE_5141	GRIK4
SE_134	CREB3L1
SE_142	ADAMTS8
TE_5109	CLMP
TE_5142	CLMP
TE_4038	AKIP1
TE_4038	DENND2B
SE_123	CD44
SE_123	LOC100507144
SE_151	RRAS2
TE_4039	TMEM9B
TE_4039	TMEM9B-AS1
TE_4875	CCDC86
TE_4875	PTGDR2
TE_4822	KIRREL3
TE_4822	MIR3167
TE_4822	KIRREL3-AS3
TE_5174	SNORD14E
TE_5174	SNORD14D
TE_5174	SNORD14C
TE_5174	HSPA8
TE_4399	ARAP1
SE_126	SOX6
SE_126	C11orf58
TE_5228	CTSD
TE_5228	IFITM10
TE_5130	CEP164
TE_4452	SLC39A13
TE_4452	MIR4487
TE_4913	BIRC3
TE_4191	CCDC85B
TE_4191	FOSL1
TE_4757	AMBRA1
SE_142	PKNOX2-AS1
SE_142	PKNOX2
SE_146	SOX6
SE_146	C11orf58
TE_4792	EED
TE_4480	PATL1
SE_123	POLA2
TE_4393	PACSIN3
TE_4393	MIR6745
TE_4393	ARFGAP2
TE_4547	CORO1B
TE_4547	PTPRCAP
TE_4547	RPS6KB2
TE_4547	CABP4
TE_4547	CARNS1
TE_4547	GPR152
TE_4138	MTCH2
TE_5225	C11orf54
TE_5225	TAF1D
TE_5225	SNORA25
TE_5225	SNORA32
